,super_cluster,gene_names
10,10,WWC2
10,10,XIAP
10,10,ZMYM3
10,10,ZMYM4
10,10,ZMYM6
11,11,AHSA1
11,11,CHD7
11,11,FKBP5
11,11,HSP90AB2P
12,12,ARMCX3
12,12,ASNSD1
12,12,BDP1
12,12,CD3EAP
12,12,CRCP
12,12,EMG1
12,12,IPO5
12,12,MAF1
12,12,NAN
12,12,NOC4L
12,12,NOP14
12,12,PDRG1
12,12,PIH1D1
12,12,POLR1A
12,12,POLR1B
12,12,POLR1C
12,12,POLR1D
12,12,POLR1E
12,12,POLR2E
12,12,POLR2F
12,12,POLR2H
12,12,POLR2K
12,12,POLR2L
12,12,POLR3A
12,12,POLR3B
12,12,POLR3C
12,12,POLR3D
12,12,POLR3E
12,12,POLR3F
12,12,POLR3G
12,12,POLR3GL
12,12,POLR3H
12,12,POLR3K
12,12,RANBP6
12,12,RPAP3
12,12,TRMT1L
12,12,TWISTNB
12,12,URI1
12,12,UXT
12,12,WDR92;DKFZP434B156
13,13,ALDH3A2
13,13,APBB1
13,13,ASPH
13,13,C4ORF32
13,13,CDS1
13,13,CDS2
13,13,DAD1
13,13,DDOST
13,13,DNAJB12
13,13,DSG2
13,13,EIF2AK3
13,13,EMD
13,13,FAM50B
13,13,FKBP8
13,13,JUP
13,13,KAT6A;MYST3
13,13,KRTCAP2
13,13,LIN52
13,13,LIN54
13,13,MAGT1
13,13,MLEC
13,13,MYBL2
13,13,NFXL1
13,13,NSG1
13,13,OST4
13,13,OSTC
13,13,PACRGL
13,13,PHF8
13,13,PIAS1
13,13,PICALM
13,13,PLAGL1;DKFZP781P1017
13,13,POR
13,13,RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A
13,13,RNF10
13,13,RPN1
13,13,RPN2
13,13,RRP1
13,13,SCD
13,13,SIX1;SIX2
13,13,SMG7
13,13,SSR4
13,13,STAU2
13,13,STT3A
13,13,STT3B
13,13,TIA1
13,13,TMEM258
13,13,TMEM43
13,13,TMPO
13,13,TONSL
13,13,TOR1AIP1
13,13,TUSC3
13,13,VRK2
13,13,YTHDF3
13,13,ZC3HAV1
14,14,ADRM1
14,14,AKIRIN1
14,14,ANKRD36B;ANKRD36
14,14,ANKZF1
14,14,FAM192A;NIP30
14,14,GPI
14,14,PAAF1
14,14,PSMA1
14,14,PSMA2
14,14,PSMA3
14,14,PSMA4
14,14,PSMA5
14,14,PSMA6
14,14,PSMA7
14,14,PSMB1
14,14,PSMB2
14,14,PSMB3
14,14,PSMB4
14,14,PSMB5
14,14,PSMB6
14,14,PSMB7
14,14,PSMC1
14,14,PSMC2
14,14,PSMC3
14,14,PSMC4
14,14,PSMC5
14,14,PSMC6
14,14,PSMD1
14,14,PSMD10
14,14,PSMD11
14,14,PSMD12
14,14,PSMD13
14,14,PSMD14
14,14,PSMD2
14,14,PSMD3
14,14,PSMD4
14,14,PSMD4;PIPSL
14,14,PSMD6
14,14,PSMD7
14,14,PSMD8
14,14,PSME3
14,14,PSME4
14,14,PSMF1
14,14,UBE3C
14,14,UCHL5
14,14,USP14
15,15,AFTPH
15,15,ALDH18A1
15,15,AP1AR
15,15,AP1B1
15,15,AP1G1
15,15,AP1M1
15,15,ARHGAP18
15,15,CHMP1A
15,15,CHMP2A
15,15,CHMP4B
15,15,CHMP5
15,15,CLINT1
15,15,CLTA
15,15,CLTB
15,15,CLTC
15,15,CLTCL1
15,15,DCP2
15,15,GAK
15,15,GTSE1
15,15,HIP1
15,15,HIP1R
15,15,HSPA9
15,15,IGF2R
15,15,LSM1
15,15,LSM4
15,15,MAP7D2
15,15,NBR1
15,15,PNRC1
15,15,SCYL2
15,15,VPS4A
15,15,YTHDC2
16,16,HIST1H1C
16,16,HIST2H2AC;HIST2H2AA3
16,16,HIST2H2BE
16,16,HIST2H3A
16,16,LMNB1
17,17,CEP97
17,17,CKAP5
17,17,DLGAP5
17,17,KIF14
17,17,SLAIN1
17,17,SLAIN2
17,17,TACC1
17,17,TACC2
17,17,TACC3
17,17,TCP11L1
17,17,TCP11L2
17,17,TUBA1B
17,17,TUBB2B
17,17,TUBB4B
17,17,ZC2HC1A
18,18,C1QBP
18,18,CSDE1
18,18,DAP3
18,18,DDX21
18,18,DHX9
18,18,ELAVL1
18,18,ELAVL2;ELAVL4
18,18,FAM120A
18,18,HNRNPA1;HNRNPA1L2
18,18,HNRNPA2B1
18,18,HNRNPA3
18,18,HNRNPAB
18,18,HNRNPC
18,18,HNRNPD
18,18,HNRNPDL
18,18,HNRNPH1
18,18,HNRNPK
18,18,HNRNPL
18,18,HNRNPR
18,18,HNRNPU
18,18,IGF2BP1
18,18,IGF2BP2
18,18,IGF2BP3
18,18,MRPL1
18,18,MRPL3
18,18,MRPS10
18,18,PTBP1
18,18,SYNCRIP
18,18,YBX1
18,18,YBX3
18,18,ZFR
19,19,ALDH7A1
19,19,APMAP
19,19,ARCN1
19,19,ATL2
19,19,BCAP29
19,19,BCAP31
19,19,COPA
19,19,COPB1
19,19,COPB2
19,19,COPE
19,19,COPG1
19,19,COPG2
19,19,COPZ1
19,19,CTSV
19,19,DHRS7
19,19,ERGIC1
19,19,ERLIN1
19,19,GDPD1
19,19,GRAMD1A
19,19,HSD17B11
19,19,HSD17B12
19,19,ILVBL
19,19,LCLAT1
19,19,MICAL2
19,19,NDC1
19,19,NOLC1
19,19,NUDCD1
19,19,PRDX4
19,19,PSD3
19,19,PTBP3
19,19,RCN1
19,19,SCYL1
19,19,SCYL3
19,19,SMIM11
19,19,SUGP2
19,19,SUN2
19,19,TNFAIP1
19,19,UBE2R2
19,19,WDR11
20,20,ACTG1
20,20,CAP1
20,20,ENAH
20,20,FMN2
20,20,FMNL2
20,20,MTFR1
20,20,PFN1
20,20,PFN2
20,20,TWF2
21,21,AAR2
21,21,BCLAF1
21,21,C9ORF78
21,21,CD2BP2
21,21,CHTOP
21,21,CSE1L
21,21,DDX23
21,21,EAPP
21,21,ECD
21,21,EFTUD2
21,21,LSM5
21,21,LSM7
21,21,MFAP1
21,21,PNN
21,21,PPIH
21,21,PRPF3
21,21,PRPF31
21,21,PRPF4
21,21,PRPF4B
21,21,PRPF6
21,21,PRPF8
21,21,RBM6
21,21,SART1
21,21,SNRNP200
21,21,SNRNP40
21,21,SNRNP40;DKFZP434D199
21,21,SNRPE
21,21,SNW1
21,21,TFIP11
21,21,TXNL4A
21,21,USP39
21,21,ZC3H18
22,22,CCT2
22,22,CCT3
22,22,CCT4
22,22,CCT5
22,22,CCT6A
22,22,CCT7
22,22,CCT8
22,22,CEP350
22,22,FGFR1OP
22,22,IGBP1
22,22,IGKC
22,22,MSTO1
22,22,PDCD5
22,22,PDCL
22,22,PPP2CA
22,22,PPP2CB
22,22,PPP2R1A
22,22,PPP2R1B
22,22,PPP2R5D
22,22,RC3H2
22,22,SSSCA1
22,22,TCP1
22,22,TUBD1
22,22,TXNDC9
22,22,WDR55
23,23,C7ORF26
23,23,CPSF3L
23,23,CTDP1
23,23,DDX26B
23,23,GCOM1;GCOM2
23,23,GPN1
23,23,GPN2
23,23,GPN3
23,23,GTF2B
23,23,GTF2F1
23,23,GTF2F2
23,23,INTS10
23,23,INTS12
23,23,INTS4
23,23,INTS6
23,23,INTS7
23,23,METTL3
23,23,NABP2
23,23,NELFA
23,23,NELFCD;TH1L
23,23,NELFE
23,23,POLR2A
23,23,POLR2B
23,23,POLR2C
23,23,POLR2D
23,23,POLR2G
23,23,POLR2I
23,23,POLR2J
23,23,POLR2J3;POLR2J;POLR2J2
23,23,RPAP1
23,23,RPAP2
23,23,SEM1
23,23,SUPT4H1
23,23,SUPT5H
24,24,CORO1B
24,24,CORO1C
24,24,H2AFY
24,24,H2AFZ
24,24,H2AFZ;H2AFV
24,24,HIST1H4A
24,24,MSL1
24,24,PARP1
24,24,SRBD1
24,24,TPX2
24,24,UHRF1
25,25,MAPRE1
25,25,NUP43
26,26,CCNC
26,26,CDK19
26,26,CDK8
26,26,FBXL19
26,26,IXL;MED29
26,26,JMJD6
26,26,MED1
26,26,MED10
26,26,MED11
26,26,MED12;TNRC11
26,26,MED12L
26,26,MED13
26,26,MED13L
26,26,MED14
26,26,MED15
26,26,MED16
26,26,MED17
26,26,MED19
26,26,MED20
26,26,MED21
26,26,MED22
26,26,MED23
26,26,MED24
26,26,MED25
26,26,MED26
26,26,MED27
26,26,MED28
26,26,MED29
26,26,MED30
26,26,MED31
26,26,MED4
26,26,MED6
26,26,MED7
26,26,MED8
26,26,MED9
26,26,PRDX1
27,27,ATP2C1
27,27,B4GAT1
27,27,BLZF1
27,27,GALNT2
27,27,GOLGA2
27,27,GORASP2
27,27,MAN1A1
27,27,MYBBP1A
27,27,RAB18
27,27,RABL3
27,27,SEC22A
27,27,SLC30A5
27,27,SLC30A6
27,27,STEAP3
27,27,SURF4
27,27,TMED1
27,27,TMED10
27,27,TMED2
27,27,TMED3
27,27,TMED4
27,27,TMED5
27,27,TMED7-TICAM2;TMED7
27,27,TMED9
27,27,UBIAD1
27,27,ZDHHC3
28,28,BRD2
28,28,CHML
28,28,DNAJA2
28,28,DNAJB1
28,28,DNAJC5
28,28,GDI1
28,28,GDI2
28,28,RAB10
28,28,RAB14
28,28,RAB22A
28,28,RAB23
28,28,RAB24
28,28,RAB35
28,28,RAB4A
28,28,RAB5C
28,28,RAB6A
28,28,RAB6B
28,28,RAB8A
28,28,RAB8B
28,28,RAB9A
29,29,CSNK2B
29,29,RPS6KA3
30,30,CCDC101
30,30,EP400
30,30,ING3
30,30,KAT2A
30,30,KAT2B
30,30,MAX
30,30,MORF4L1
30,30,MYC
30,30,SUPT20H
30,30,SUPT3H
30,30,SUPT7L
30,30,TADA1
30,30,TADA2B
30,30,TADA3
30,30,TAF10
30,30,TAF12
30,30,TAF5L
30,30,TAF6L
30,30,TAF9
30,30,TRRAP
30,30,VPS72
31,31,ACTB
31,31,CAP2
31,31,CFL1
31,31,EIF2AK2
31,31,FBXO32
31,31,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
31,31,POLDIP3
31,31,RBM33
31,31,TMSB10
31,31,ZC3H11A
32,32,DDB1
32,32,RBX1
33,33,ARHGAP15
33,33,ATL1
33,33,ATL3
33,33,CYB5A
33,33,CYB5B
33,33,ENDOD1
33,33,EPHX1
33,33,ESYT1
33,33,ESYT2
33,33,GOLT1B
33,33,RDH11
33,33,REEP5
33,33,RTN3
33,33,RTN4
34,34,ATG9A
34,34,DNAJC9
34,34,HSPA1L
34,34,HSPA4
34,34,HSPA5
34,34,HSPA8
34,34,HSPH1
35,35,IPO9
35,35,KPNA4
35,35,NUP155
35,35,NUP205
35,35,NUP35
35,35,NUP37
35,35,NUP54
35,35,NUPL1
35,35,NUPL2
35,35,NUTF2
35,35,RAN
35,35,RANBP1
35,35,RCC1
35,35,RGPD3;RGPD4
35,35,RNGTT
35,35,SUMO1
36,36,API5
36,36,AQR
36,36,C14ORF166
36,36,C17ORF85
36,36,C19ORF47
36,36,C2ORF49
36,36,CDC40
36,36,DDX1
36,36,DDX39B
36,36,ERH
36,36,FAM98A
36,36,FAM98B
36,36,FYTTD1
36,36,RTCB
36,36,SARNP
36,36,THOC1
36,36,THOC7;NIF3L1BP1
36,36,ZFC3H1
37,37,ASNA1
37,37,BET1L
37,37,BNIP1
37,37,C19ORF25
37,37,GOSR1
