,super_cluster,gene_names
215,2,UBN2
216,3,CHD7
217,3,FKBP5
218,3,SUGT1
219,3,FKBP8
220,3,TOMM40
221,3,HIST2H2BE
222,3,HIST2H3A
223,3,ARMCX5
224,3,HPS3
225,3,HSP90AB2P
226,3,MCM3
227,3,MTBP
228,3,NOC2L
229,3,NUDC
230,3,PLEKHH1
231,3,SHPRH
232,3,SMARCAL1
233,3,TOMM70A
234,3,TTC37
235,4,CCDC47
236,4,DERL2
237,4,EMC1
238,4,EMC10
239,4,EMC2
240,4,EMC3
241,4,EMC4
242,4,EMC7
243,4,EMC8
244,4,TMEM33
245,4,ERN1
246,4,PGRMC2
247,4,SEC61A1
248,4,SEC61A2
249,4,SEC61B
250,4,SEC62
251,4,SEC63
252,4,SSR3
253,4,ATP13A1
254,4,ATP2A2
255,4,MMGT1
256,4,ODR4
257,4,PTRH2
258,4,RAB29
259,4,TEX264
260,5,HSP90B1
261,5,SAR1B
262,5,SAR1B;DKFZP434B2017
263,5,UBA5
264,5,UFC1
265,5,UFM1
266,6,DDX5
267,6,FUS
268,6,HNRNPA0
269,6,HNRNPC;HNRNPCL3;HNRNPCL2;HNRNPCL1;HNRNPCL4
270,6,LSM2
271,6,SNRNP70
272,6,SNRPA
273,6,SNRPB
274,6,SNRPB;SNRPN
275,6,SNRPC
276,6,SNRPD2
277,6,SNRPD3
278,6,SNRPF
279,6,SRSF1
280,6,STRAP
281,6,TAF15
282,6,TXN
283,6,ADAR
284,6,ARL6IP4
285,6,CCDC12
286,6,CMTR2
287,6,CPSF1
288,6,CPSF2
289,6,CSTF1
290,6,CSTF2
291,6,DDX3X
292,6,DDX41
293,6,DIDO1
294,6,FAM208A
295,6,HNRNPUL1
296,6,IWS1
297,6,KIN
298,6,KLHL8
299,6,LEO1
300,6,NKAP
301,6,PARD3B
302,6,PAXBP1
303,6,PHF3
304,6,PPIG
305,6,PPIL1
306,6,PPP1R10
307,6,PPWD1
308,6,PQBP1
309,6,RALY
310,6,RBBP6
311,6,RBM22
312,6,RNPC3
313,6,RPRD1B;RPRD1A
314,6,RPRD2
315,6,SART3
316,6,SCAF4
317,6,SETD2
318,6,SMU1
319,6,SNRNP35
320,6,SNUPN
321,6,SON
322,6,SRPK1
323,6,SRRM1
324,6,SRRM2
325,6,SRSF4
326,6,SYF2
327,6,SYMPK
328,6,THRAP3
329,6,TOE1
330,6,WDR33
331,6,ZNF207
332,6,ZNF318
333,6,ZNF346
334,6,ZNF638
335,7,CHD4
336,7,CTBP1
337,7,CTBP2
338,7,GATAD2A
339,7,GATAD2B
340,7,HDAC1
341,7,HDAC2
342,7,KDM1A
343,7,MBD2
344,7,MBD3
345,7,MIER1
346,7,MTA1
347,7,MTA2
348,7,RBBP4
349,7,RBBP7
350,7,RCOR1
351,7,SAP30
352,7,SIN3A
353,7,ZMYND8
354,7,ARID4A
355,7,ARID5B
356,7,BAHD1
357,7,BCL11A
358,7,BEND3
359,7,BRMS1L
360,7,C16ORF87
361,7,CASZ1
362,7,CLASRP
363,7,FAM60A
364,7,GSE1
365,7,HIC2
366,7,HMG20A
367,7,HMG20B
368,7,L3MBTL3
369,7,LCOR
370,7,MECOM
371,7,MIER3
372,7,MTA3
373,7,PHF21A
374,7,RCOR3
375,7,RREB1
376,7,SALL1
377,7,SAP130
378,7,SAP30L
379,7,SATB2
380,7,SUDS3
381,7,TRPS1
382,7,ZEB1
383,7,ZEB2
384,7,ZHX1
385,7,ZHX2
386,7,ZHX3
387,7,ZMYM2
388,7,ZNF217
389,7,ZNF423
390,7,ZNF516
391,7,ZNF609
392,7,ZNF687
393,8,AGGF1
394,8,CTTNBP2NL
395,8,DCAF7
396,8,DDA1
397,8,DYNLL1
398,8,DYNLL2
399,8,DYRK1A
400,8,FAM117A
401,8,FAM117B
402,8,GOLGB1
403,8,GPHN
404,8,HMMR
405,8,KIAA1468
406,8,MORC3
407,8,NEK9
408,8,PXN
409,8,RNF214
410,8,SKP1
411,8,TP53BP1
412,8,UBQLN1
413,8,UBQLN4
414,8,ZMYM3
415,8,ZMYM4
416,8,AMOTL1
417,8,ANKRD20A1;ANKRD20A2;ANKRD20A3;ANKRD20A4;ANKRD20A8P
418,8,ATMIN
419,8,CIZ1
420,8,DIABLO
421,8,DLG5
422,8,EML3
423,8,EML4
424,8,FBXO30
425,8,IFFO1
426,8,IFFO2
427,8,KANK1
428,8,KANK2
429,8,KMT2C
430,8,KNSTRN
431,8,LCA5
432,8,MPHOSPH9
433,8,MTPAP
434,8,MYO5A
435,8,N4BP2
436,8,NDE1
437,8,NDEL1
438,8,OFD1
439,8,OPTN
440,8,PDZRN3
441,8,PLEKHH2
442,8,PPFIBP1
443,8,PTPN12
444,8,RSBN1
445,8,SOGA1
446,8,WWC1
447,8,WWC2
448,8,XIAP
449,8,ZMYM6
450,9,CALM1
451,9,CDC42
452,9,IQGAP1
453,9,IQGAP3
454,9,MYL6
455,9,MYL6B
456,9,MYO9B
457,9,RAC1;RAC3
458,10,ADRM1
459,10,FAM192A;NIP30
460,10,GPI
461,10,PAAF1
462,10,PSMA1
463,10,PSMA2
464,10,PSMA3
465,10,PSMA4
466,10,PSMA5
467,10,PSMA6
468,10,PSMA7
469,10,PSMB1
470,10,PSMB2
471,10,PSMB3
472,10,PSMB4
473,10,PSMB5
474,10,PSMB7
475,10,PSMC1
476,10,PSMC2
477,10,PSMC3
478,10,PSMC4
479,10,PSMC5
480,10,PSMC6
481,10,PSMD1
482,10,PSMD10
483,10,PSMD11
484,10,PSMD12
485,10,PSMD13
486,10,PSMD14
487,10,PSMD2
488,10,PSMD3
489,10,PSMD4
490,10,PSMD4;PIPSL
491,10,PSMD6
492,10,PSMD7
493,10,PSMD8
494,10,PSME4
495,10,PSMF1
496,10,UBE3C
497,10,UCHL5
498,10,AKIRIN1
499,10,ANKRD36B;ANKRD36
500,10,ANKZF1
501,10,PSMB6
502,10,UBQLN2
503,10,USP14
504,11,BAZ1B
505,11,CBX5
506,11,CUL4B
507,11,EED
508,11,HIST1H2AC
509,11,HIST2H2AB
510,11,HMGN5
511,11,HP1BP3
512,11,ING5;ING4
513,11,MCM6
514,11,MCM7
515,11,MTF2
516,11,NCK1
517,11,NUCKS1
518,11,NUMA1
519,11,PHIP
520,11,SUZ12
521,11,WHSC1
522,11,ZNF512
523,11,APOBEC3C
524,11,ATAD2B
525,11,BRD1
526,11,BRPF1
527,11,CBX2
528,11,CBX8
529,11,CHAMP1
530,11,CUL4A
531,11,EZH2
532,11,GLYR1
533,11,HMGA1
534,11,KDM5B
535,11,KMT2A
536,11,MCM2
537,11,MCM4
538,11,MRE11A
539,11,NECAP1
540,11,NTHL1
541,11,PARP2
542,11,POGZ
543,11,PRDM2
544,11,SUV39H1
545,11,TRIP12
546,11,WDR76
547,11,ZNF22
548,12,CSNK2A1
549,12,FBRS
550,12,CSNK2B
551,12,DEK
552,12,RPS6KA3
553,12,NCAPD2
554,12,NCAPG
555,12,NCAPH
556,12,SMC2
557,12,SMC4
558,12,ATAD2
559,12,DNM1
560,12,DNM2
561,12,DNM3
562,12,MEAF6
563,12,PCGF3
564,12,PCGF5
565,12,RRP15
566,12,SNX9
567,12,TSPYL1
568,13,ATPIF1
569,13,C18ORF25
570,13,CSNK2A1;CSNK2A3
571,13,CSNK2A2
572,13,MAPK1
573,13,MAPK3
574,13,SPG20
575,13,TCF20
576,14,CLINT1
577,14,CLTA
578,14,CLTB
579,14,CLTC
580,14,SCYL2
581,14,AFTPH
582,14,ALDH18A1
583,14,AP1AR
584,14,AP1B1
585,14,AP1G1
586,14,AP1M1
587,14,ARHGAP18
588,14,CHMP2A
589,14,CHMP5
590,14,CLTCL1
591,14,DCP2
592,14,GAK
593,14,GTSE1
594,14,HIP1
595,14,HIP1R
596,14,HSPA9
597,14,IGF2R
598,14,LSM1
599,14,LSM4
600,14,MAP7D2
601,14,NBR1
602,14,PNRC1
603,15,C4ORF32
604,15,DAD1
605,15,DDOST
606,15,EMD
607,15,KRTCAP2
608,15,MAGT1
609,15,MLEC
610,15,POR
611,15,RPN1
612,15,RPN2
613,15,STT3A
614,15,STT3B
615,15,TIA1
616,15,TMEM43
617,15,TMPO
618,15,TUSC3
619,15,APBB1
620,15,ASPH
621,15,DNAJB12
622,15,DSG2
623,15,EIF2AK3
624,15,FAM50B
625,15,JUP
626,15,LIN52
627,15,LIN54
628,15,MYBL2
629,15,NFXL1
630,15,NSG1
631,15,OST4
632,15,PACRGL
633,15,PHF8
634,15,PLAGL1;DKFZP781P1017
635,15,RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A
636,15,RNF10
637,15,SCD
638,15,SIX1;SIX2
639,15,SMG7
640,15,STAU2
641,15,TMEM258
642,15,TONSL
643,15,TOR1AIP1
644,15,VRK2
645,15,YTHDF3
646,15,ZC3HAV1
647,16,EMG1
648,16,IPO5
649,16,NOC4L
650,16,NOP14
651,16,NUTF2
652,16,RAN
653,16,RANBP1
654,16,RCC1
655,16,SUMO1
656,16,IPO4
657,16,IPO9
658,16,NUP155
659,16,NUP205
660,16,NUP35
661,16,NUP37
662,16,NUP54
663,16,NUPL1
664,16,NUPL2
665,17,POGK
666,17,RBAK
667,17,TRIM28
668,17,WEE1
669,17,ZNF316
670,17,ZNF8
671,18,PFDN1
672,18,PFDN2
673,18,PFDN4
674,18,PFDN5
675,18,PFDN6
676,18,VBP1
677,18,CKAP5
678,18,TACC3
679,18,TUBA1B
680,18,TUBB4B
681,18,CEP97
682,18,DLGAP5
683,18,KIF14
684,18,KIF21B
685,18,SLAIN1
686,18,SLAIN2
687,18,TACC1
688,18,TACC2
689,18,TCP11L1
690,18,TCP11L2
691,18,TUBB2B
692,18,ZC2HC1A
693,19,ARCN1
694,19,ATL2
695,19,BCAP31
696,19,COPA
697,19,COPB1
698,19,COPB2
699,19,COPE
700,19,COPG1
701,19,COPG2
702,19,COPZ1
703,19,NOLC1
704,19,NUDCD1
705,19,SCYL1
706,19,UBE2R2
707,19,ALDH7A1
708,19,APMAP
709,19,BCAP29
710,19,CTSV
711,19,DHRS7
712,19,ERGIC1
713,19,ERLIN1
714,19,FAM213A
715,19,GRAMD1A
716,19,HSD17B11
717,19,HSD17B12
718,19,ILVBL
719,19,LCLAT1
720,19,MICAL2
721,19,NDC1
722,19,PRDX4
723,19,PSD3
724,19,PTBP3
725,19,RCN1
726,19,SCYL3
727,19,SMIM11
728,19,SUGP2
729,19,SUN2
730,19,TNFAIP1
731,20,ASNSD1
732,20,CD3EAP
733,20,CRCP
734,20,MAF1
735,20,NAN
736,20,PDRG1
737,20,PIH1D1
738,20,POLR1A
739,20,POLR1B
740,20,POLR1C
741,20,POLR1D
742,20,POLR1E
743,20,POLR2E
744,20,POLR2F
745,20,POLR2H
746,20,POLR2K
747,20,POLR2L
748,20,POLR3A
749,20,POLR3B
750,20,POLR3C
751,20,POLR3D
752,20,POLR3E
753,20,POLR3F
754,20,POLR3G
755,20,POLR3GL
756,20,POLR3H
757,20,POLR3K
758,20,RPAP3
759,20,TRMT1L
760,20,URI1
761,20,UXT
762,20,BDP1
763,20,TWISTNB
764,20,WDR92;DKFZP434B156
765,21,EIF4A3
766,21,MMS22L
767,21,SSRP1
768,21,SUPT16H
769,21,ZCCHC8
770,22,MAPRE1
771,22,NUP43
772,23,CCT2
773,23,CCT3
774,23,CCT4
775,23,CCT5
776,23,CCT6A
777,23,CCT7
778,23,CCT8
779,23,PDCD5
780,23,PPP2CA
781,23,PPP2CB
782,23,PPP2R1A
783,23,PPP2R1B
784,23,PPP2R5D
785,23,SSSCA1
786,23,TCP1
787,23,TXNDC9
788,23,FGFR1OP
789,23,IGBP1
790,23,IGKC
791,23,MSTO1
792,23,PDCL
793,23,RC3H2
794,23,TUBD1
795,23,WDR55
796,24,ACTG1
797,24,CAP1
798,24,FMN2
799,24,FMNL2
800,24,MTFR1
801,24,PFN1
802,24,PFN2
803,24,TWF2
804,25,CCDC97
805,25,DDX42
806,25,DNAJC8
807,25,HTATSF1
808,25,P4HA1
809,25,PCNP
810,25,PPP4C
811,25,PPP4R2
812,25,SF3A1
813,25,SF3A2
814,25,SF3A3
815,25,SF3B1
816,25,SF3B2
817,25,SF3B3
818,25,SF3B4
819,25,SF3B5
820,25,SF3B6
821,25,SLC4A1AP
822,25,SMEK1
823,25,SNRPA1
824,25,SNRPB2
825,25,SNRPD1
826,25,TTC33
827,25,WDR61
828,25,ATXN7L2
829,25,C16ORF33;SNRNP25
830,25,RAB3IP
831,25,SCNM1
832,25,ZCRB1
833,25,ZRSR2
834,26,CCNC
835,26,CDK19
836,26,CDK8
837,26,FBXL19
838,26,IXL;MED29
839,26,JMJD6
840,26,MED1
841,26,MED10
842,26,MED11
843,26,MED12;TNRC11
844,26,MED12L
845,26,MED13
846,26,MED14
847,26,MED15
848,26,MED16
849,26,MED17
850,26,MED19
851,26,MED20
852,26,MED21
853,26,MED22
854,26,MED23
855,26,MED24
856,26,MED25
857,26,MED26
858,26,MED27
859,26,MED28
860,26,MED29
861,26,MED30
862,26,MED31
863,26,MED4
864,26,MED6
865,26,MED7
866,26,MED8
867,26,MED9
868,26,MED13L
869,26,PRDX1
870,27,BLOC1S2
871,27,C10ORF32-ASMT;C10ORF32
872,27,KIAA1524
873,27,LAMP1
874,27,LAMTOR2
875,27,LAMTOR3
876,27,LOH12CR1
877,27,PIP4P1
878,27,RAB7A
879,27,SLC18B1
880,27,TMEM184C
881,27,TMEM55B
882,27,VRK1
883,28,CTDP1
884,28,GPN1
885,28,GPN2
886,28,GTF2B
887,28,GTF2F1
888,28,GTF2F2
889,28,METTL3
890,28,NELFA
891,28,POLR2A
892,28,POLR2B
893,28,POLR2C
894,28,POLR2D
895,28,POLR2G
896,28,POLR2I
897,28,POLR2J
898,28,POLR2J3;POLR2J;POLR2J2
899,28,RPAP1
900,28,CPSF3L
901,28,GCOM1;GCOM2
902,28,INTS12
903,29,ACIN1
904,29,C1QBP
905,29,DDX17
906,29,DDX21
907,29,DHX9
908,29,HNRNPAB
909,29,HNRNPC
910,29,HNRNPD
911,29,HNRNPK
912,29,HNRNPL
913,29,HNRNPR
914,29,KHDRBS1
915,29,MATR3
916,29,RBMX
917,29,SAFB2
918,29,SYNCRIP
919,29,TOP1
920,29,YBX1
921,29,IGF2BP2
922,29,MRPL1
923,29,MRPL3
924,29,YBX3
925,30,ESD
926,30,HEATR3
927,30,LONP1
928,30,UQCRB
929,31,DDB1
930,31,RBX1
931,32,CBX1
932,32,CBX3
933,33,C16ORF62
934,33,CCDC22
935,33,CCDC93
936,33,COMMD1
937,33,COMMD10
938,33,COMMD2
939,33,COMMD3-BMI1;COMMD3;BMI1
940,33,COMMD4
941,33,COMMD5
942,33,COMMD6
943,33,COMMD7
944,33,COMMD8
945,33,COMMD9
946,33,CWF19L2
947,33,DSCR3
948,33,FAM45A;FAM45B
949,33,RBMX2
950,34,CCDC101
951,34,EP400
952,34,ING3
953,34,KAT2A
954,34,KAT2B
955,34,MAX
956,34,MORF4L1
957,34,MYC
958,34,SUPT20H
959,34,SUPT3H
960,34,SUPT7L
961,34,TADA1
962,34,TADA2B
963,34,TADA3
964,34,TAF10
965,34,TAF12
966,34,TAF5L
967,34,TAF6L
968,34,TAF9
969,34,TRRAP
970,34,VPS72
971,35,DNAJC9
972,35,HSPA4
973,35,HSPA8
974,36,CPSF6
975,36,CPSF7
976,36,CRTAP
977,36,LEPRE1
978,36,NUDT21
979,36,RBM26
980,36,SRPK2
981,37,ATP2C1
982,37,BLZF1
983,37,GALNT2
984,37,GOLGA2
985,37,GORASP2
986,37,MAN1A1
987,37,SEC22A
988,37,SLC30A5
989,37,SLC30A6
990,37,TMED10
991,37,TMED7-TICAM2;TMED7
992,37,UBIAD1
993,37,ZDHHC3
994,38,CORO1B
995,38,CORO1C
996,38,PARP1
997,39,ACTR6
998,39,C21ORF59
999,39,C2ORF44
1000,39,CFDP1
1001,39,DPCD
1002,39,RUVBL1
1003,39,RUVBL2
1004,39,SLK
1005,39,SRCAP
1006,39,TANGO6
1007,39,YEATS4
1008,39,ZNHIT1
1009,40,BRCA2
1010,40,FKBP4
1011,40,HSP90AA1
1012,40,HSP90AB1
1013,40,PPP5C
1014,40,PTDSS2
1015,40,PTGES3
1016,40,USP19
1017,41,ANAPC1
1018,41,ANAPC10
1019,41,ANAPC13
1020,41,ANAPC16
1021,41,ANAPC2
1022,41,ANAPC4
1023,41,ANAPC5
1024,41,ANAPC7
1025,41,BUB1B
1026,41,CDC16
1027,41,CDC20
1028,41,CDC23
1029,41,CDC26
1030,41,CDC27
1031,41,FZR1
1032,41,NEK2
1033,41,PYCR2
1034,41,BUB3
1035,41,DEPDC1B
1036,41,FBXO5
1037,41,FHOD3
1038,41,KIF18A
1039,41,PYCR1
1040,42,ATL1
1041,42,ATL3
1042,42,CYB5B
1043,42,ENDOD1
1044,42,REEP5
1045,42,RTN3
1046,42,RTN4
1047,43,C14ORF166
1048,43,DDX1
1049,43,DDX39B
1050,43,FAM98A
1051,43,FAM98B
1052,43,RTCB
1053,43,API5
1054,43,AQR
1055,43,C17ORF85
1056,43,C19ORF47
1057,43,C2ORF49
1058,43,CDC40
1059,43,FYTTD1
1060,43,SARNP
1061,43,THOC1
1062,43,THOC7;NIF3L1BP1
1063,43,ZFC3H1
1064,44,ABI1
1065,44,BRK1
1066,44,CYFIP1
1067,44,CYFIP2
1068,44,KIAA1522
1069,44,NCKAP1
1070,44,SLC1A3
1071,44,WASF1
1072,44,WASF2
1073,44,WASF3
1074,44,ABI2
1075,44,ABL1
1076,44,CSNK1G3
1077,44,MECR
1078,44,NHSL1
1079,44,NHSL2
1080,45,ACTL6A
1081,45,ARID1A
1082,45,ARID1B
1083,45,BCL7A
1084,45,BRD9
1085,45,DPF1
1086,45,DPF2
1087,45,SMARCA2
1088,45,SMARCA4
1089,45,SMARCB1
1090,45,SMARCC1
1091,45,SMARCC2
1092,45,SMARCD1
1093,45,SMARCD2
1094,45,SMARCD3
1095,45,SMARCE1
1096,45,SS18
1097,45,DPF3
1098,45,GLTSCR1
1099,45,SS18L1
1100,46,ACTR2
1101,46,ACTR3
1102,46,ARPC1A
1103,46,ARPC1B
1104,46,ARPC2
1105,46,ARPC3
1106,46,ARPC4-TTLL3;ARPC4
1107,46,ARPC5
1108,46,ARPC5L
1109,46,USP22
1110,46,ACTR3B
1111,46,ARL6IP6
1112,46,CHURC1;CHURC1-FNTB
1113,46,CRTC2
1114,46,MNDA
1115,47,ARHGDIA
1116,47,IQGAP2
1117,47,RAC1
1118,47,RAC3
1119,47,RAP1GDS1
1120,47,RHOA
1121,47,RHOC
1122,47,RHOG
1123,47,STRBP
1124,48,ABCE1
1125,48,EIF3A
1126,48,EIF3B
1127,48,EIF3C
1128,48,EIF3CL
1129,48,EIF3E
1130,48,EIF3F
1131,48,EIF3H
1132,48,EIF3I
1133,48,EIF3J
1134,48,EIF3K
1135,48,EIF3L
1136,48,EIF3M
1137,48,PABPC1;PABPC3
1138,49,BYSL
1139,49,DHX37
1140,49,FAM207A
1141,49,LTV1
1142,49,NOB1
1143,49,PARN
1144,49,PNO1
1145,49,RIOK2
1146,49,RIOK3
1147,49,RRP12
1148,49,TSR1
1149,49,UTP14A
1150,49,DDX10
1151,49,DIMT1
1152,49,FTSJ3
1153,49,USP16
1154,50,ANKRD50
1155,50,C12ORF57
1156,50,FAM21C
1157,50,GDAP2
1158,50,KIAA1033
1159,50,NEK1
1160,50,SNX3
1161,50,TBC1D5
1162,50,VPS26A
1163,50,VPS26B
1164,50,VPS29
1165,50,VPS35
1166,50,WASH3P;WASH2P;WASH6P;WASH1;WASH4P
1167,51,CEP170
1168,51,KIF2A
1169,51,MAP4
1170,51,SSBP1
1171,52,AAR2
1172,52,CD2BP2
1173,52,CSE1L
1174,52,DDX23
1175,52,EAPP
1176,52,EFTUD2
1177,52,PRPF4
1178,52,PRPF6
1179,52,PRPF8
1180,52,SNRNP200
1181,52,SNRNP40
1182,52,TXNL4A
1183,52,USP39
1184,52,C9ORF78
1185,52,ECD
1186,53,CHTOP
1187,53,LSM5
1188,53,LSM7
1189,53,PNN
1190,53,PRPF3
1191,53,PRPF4B
1192,53,RBM6
1193,53,SART1
1194,53,SNRNP40;DKFZP434D199
1195,53,SNW1
1196,53,ZC3H18
1197,54,PUS7
1198,54,SSB
1199,55,AMBRA1
1200,55,MARK2
1201,55,MARK3
1202,55,MARK4
1203,55,PBK
1204,55,POLQ
1205,55,PRPF40A
1206,55,RBM25
1207,56,HSPB11
1208,56,IFT172
1209,56,IFT20
1210,56,IFT22
1211,56,IFT27
1212,56,IFT52
1213,56,IFT74
1214,56,IFT81
1215,56,TTC26
1216,56,TTC30A;TTC30B
1217,57,CHML
1218,57,GDI2
1219,57,RAB14
1220,57,RAB35
1221,57,RAB4A
1222,57,RAB5C
1223,58,COL4A3BP
1224,58,PDZD8
1225,58,RPL38
1226,59,CTTNBP2
1227,59,FGFR1OP2
1228,59,GNG2
1229,59,PDCD10
1230,59,PPP2CA;PPP2CB
1231,59,SIKE1
1232,59,SLMAP
1233,59,STK24
1234,59,STK25
1235,59,STK26
1236,59,STRIP2
1237,59,STRN
1238,59,STRN3
1239,59,STRN4
1240,60,ARHGAP19
1241,60,CALM2
1242,60,CALM3
1243,60,CAMKK1
1244,60,CEP290
1245,60,DDX55
1246,60,MAP7D3
1247,60,PPP3CC
1248,60,RCAN1
1249,60,SCO1
1250,60,TIGD1
1251,60,ZNF536
1252,61,ATP6V1G1;ATP6V1G2-DDX39B;ATP6V1G2
1253,61,NOP56
1254,61,RAB11A
1255,61,VIM
1256,62,CISD2
1257,62,OSBP
1258,62,VAPB
1259,63,CCNH
1260,63,CDC7
1261,63,CDK7
1262,63,ERCC1
1263,63,ERCC2
1264,63,ERCC3
1265,63,ERCC4
1266,63,GTF2H1
1267,63,GTF2H2C
1268,63,GTF2H3
1269,63,GTF2H4
1270,63,GTF2H5
1271,63,MNAT1
1272,63,PREB
1273,63,XPA
1274,63,XPC
1275,63,ERCC5-201;BIVM-ERCC5;ERCC5
1276,64,AKR1C2;AKR1C1
1277,64,INPPL1
1278,64,NQO1
1279,64,PIK3C2A
1280,64,TMSB4X
1281,65,PCBP1
1282,65,PCBP2
1283,65,RBM39
1284,66,ATP6V1G2-DDX39B;ATP6V1G2;ATP6V1G1
1285,66,PTTG1IP
1286,66,SNAP23
1287,66,STX7
1288,66,VAMP3
1289,66,VAMP8
1290,67,ATP6AP1
1291,67,ATP6AP2
1292,67,ATP6V0A1
1293,67,ATP6V0C
1294,67,ATP6V0D1
1295,67,ATP6V1A
1296,67,ATP6V1B2
1297,67,ATP6V1C1
1298,67,ATP6V1D
1299,67,ATP6V1E1
1300,67,ATP6V1G1
1301,67,ATP6V1H
1302,67,RAB11B;RAB11A
1303,67,VAMP7
1304,67,SLC35F2
1305,68,ARL1
1306,68,ARL3
1307,68,EXOC4
1308,68,KRAS
1309,68,RRAS2
1310,68,YWHAB
1311,68,YWHAE
1312,68,YWHAH
1313,68,YWHAQ
1314,68,YWHAZ
1315,69,PRKACA
1316,69,PRKAR1A
1317,69,PRKAR2A
1318,70,CDK11A
1319,70,KIAA0430
1320,70,LMNA
1321,70,RRP8
1322,71,PDCD6IP
1323,71,RAB11FIP5
1324,71,RAB1A
1325,71,RAB21
1326,71,SCAMP1
