,super_cluster,gene_names
0,0,WDR92;DKFZP434B156
0,0,XRN1
0,0,YEATS2
0,0,YEATS4
0,0,ZNF22
0,0,ZNHIT1
1,1,AUP1
1,1,CANX
1,1,DGCR2
1,1,DNAJC2
1,1,FAF2
1,1,LNPEP
1,1,MAT2A
1,1,PDIA4
1,1,SAR1B
1,1,SAR1B;DKFZP434B2017
1,1,SEC11A;SEC11B
1,1,SLC7A3
1,1,VCP
2,2,CCDC47
2,2,DERL2
2,2,EMC1
2,2,EMC10
2,2,EMC2
2,2,TIA1
2,2,TMEM258
2,2,TMEM33
3,3,FAM192A;NIP30
3,3,POGK
3,3,PSME3
3,3,RBAK
3,3,TRIM28
3,3,WEE1
3,3,ZNF316
3,3,ZNF747
3,3,ZNF8
4,4,C3ORF17
4,4,CCDC59
4,4,DDX18
4,4,EBNA1BP2
4,4,EPB41L5
4,4,KIAA0020
4,4,LMNB1
4,4,MRPL24
4,4,MRPL41
4,4,MRPL47
4,4,MRPS17;HCG_1984214
4,4,MRPS18B
4,4,MRPS23
4,4,NIP7
4,4,NOP2
4,4,NPM1
4,4,NPM3
4,4,POP1
4,4,RPL7L1
4,4,RRP8
4,4,SENP5
4,4,WDR12
5,5,AGGF1
5,5,AMOTL1
5,5,ANKRD20A1;ANKRD20A2;ANKRD20A3;ANKRD20A4;ANKRD20A8P
5,5,ATMIN
5,5,CIZ1
5,5,DCAF7
5,5,DIABLO
5,5,DLG5
5,5,DYNC2H1
5,5,DYNLL1
5,5,DYNLL2
5,5,DYRK1A
5,5,EML3
5,5,FAM117A
5,5,FBXO30
5,5,IFFO1
5,5,IFFO2
5,5,KANK1
5,5,KANK2
5,5,KIAA1468
5,5,KMT2C
5,5,LCA5
5,5,MORC3
5,5,MPHOSPH9
5,5,MTPAP
5,5,MYO5A
5,5,NDE1
5,5,NDEL1
5,5,OFD1
5,5,OPTN
5,5,PDZRN3
5,5,PLEKHH2
5,5,PPFIBP1
5,5,PTPN12
5,5,PXN
5,5,RNF214
5,5,SKP1
5,5,SOGA1
5,5,TCTEX1D2
5,5,TLK1
5,5,TP53BP1
5,5,WDR60
5,5,WWC1
5,5,WWC2
5,5,XIAP
5,5,YAP1
5,5,ZMYM6
6,6,ASNSD1
6,6,BDP1
6,6,BRF1
6,6,CD3EAP
6,6,CPSF3L
6,6,CRCP
6,6,DDX26B
6,6,GCOM1;GCOM2
6,6,GPN1
6,6,GPN2
6,6,GPN3
6,6,GTF2F1
6,6,INIP
6,6,INTS1
6,6,INTS10
6,6,INTS12
6,6,INTS14
6,6,INTS2
6,6,INTS3
6,6,INTS4
6,6,INTS5
6,6,INTS6
6,6,INTS7
6,6,INTS8
6,6,INTS9
6,6,MAF1
6,6,NELFA
6,6,NELFB
6,6,NELFCD;TH1L
6,6,NELFE
6,6,POLR1A
6,6,POLR2F
6,6,POLR2G
6,6,POLR2H
6,6,POLR2I
6,6,POLR2J
6,6,POLR2J3;POLR2J;POLR2J2
6,6,POLR2K
6,6,POLR2L
6,6,POLR3A
6,6,POLR3B
6,6,POLR3C
6,6,POLR3D
6,6,POLR3F
6,6,POLR3G
6,6,POLR3K
6,6,RPAP1
6,6,RPRD1B
6,6,SUPT6H
6,6,TWISTNB
6,6,UXT
6,6,VWA9
7,7,ATPIF1
7,7,C18ORF25
7,7,CSNK2A2
7,7,MAPK3
7,7,SPG20
8,8,C16ORF33;SNRNP25
8,8,CMTR2
8,8,DDX20
8,8,DDX42
8,8,ERICH1
8,8,GEMIN2
8,8,GEMIN6
8,8,GEMIN8
8,8,HTATSF1
8,8,LSM4
8,8,LSM6
8,8,NKTR
8,8,PARD3B
8,8,PPIH
8,8,PRPF3
8,8,PRPF31
8,8,PRPF4
8,8,RNPC3
8,8,SLC4A1AP
8,8,SMEK1
8,8,SMN1;SMN2
8,8,SNRNP35
8,8,SNRNP70
8,8,SNRPB;SNRPN
8,8,SNRPD1
8,8,SNRPD2
8,8,SNRPD3
8,8,SNRPE
8,8,SNRPF
8,8,SNUPN
8,8,STRAP
8,8,TFIP11
8,8,TTC33
8,8,TUT1
8,8,WDR61
8,8,ZRSR2
9,9,BCAS2
9,9,CCDC12
9,9,CPSF1
9,9,CPSF2
9,9,CSTF1
9,9,CSTF2
9,9,DDX39A
9,9,FUS
9,9,HNRNPC;HNRNPCL3;HNRNPCL2;HNRNPCL1;HNRNPCL4
9,9,NCBP2
9,9,PAXBP1
9,9,PHF3
9,9,PPP1R10
9,9,PPP1R8
9,9,PPWD1
9,9,PQBP1
9,9,RBBP6
9,9,RBM6
9,9,RPRD1B;RPRD1A
9,9,RPRD2
9,9,SF3A1
9,9,SMNDC1
9,9,SMU1
9,9,SNRNP40
9,9,SNRPA
9,9,SON
9,9,SYMPK
9,9,THOC6
9,9,TOX4;TOX3;TOX2;TOX
9,9,WDR33
9,9,ZNF318
10,10,ABHD10
10,10,ANKS6
10,10,ARHGAP19
10,10,CALM1
10,10,CALM2
10,10,CALM2;CALM3;CALM1
10,10,CALM3
10,10,CAMK1
10,10,CAMK2B
10,10,CAMK2D
10,10,CAMKK1
10,10,CAMKK2
10,10,CCDC8
10,10,CEP290
10,10,CUL7
10,10,DDX49
10,10,DDX55
10,10,DENND4C
10,10,DMAP1
10,10,ESCO1
10,10,IQCB1
10,10,IQSEC2
10,10,KIF1A
10,10,KIF1B
10,10,KIF1BBETA;KIF1B
10,10,MAP7D3
10,10,MYO1D
10,10,OSTF1
10,10,PHKA1
10,10,PHKA2
10,10,PHKB
10,10,PPP3CA
10,10,PPP3CB
10,10,PPP3CC
10,10,PPP3R1
10,10,RCAN1
10,10,SCO1
10,10,SH2B1
10,10,TBC1D1
10,10,TIGD1
10,10,UBR4
10,10,UNC13B
11,11,APTX
11,11,CORO1B
11,11,CORO1C
11,11,H2AFZ;H2AFV
11,11,LIG3
11,11,PARP1
11,11,POLB
11,11,TDP1
12,12,HDAC2
12,12,MIER1
13,13,CKAP5
13,13,SLAIN2
13,13,TUBB4B
14,14,ARCN1
14,14,COPB1
14,14,COPB2
14,14,COPG1
14,14,CPVL
14,14,DHRS7
14,14,GRAMD1A
14,14,NUDCD1
14,14,SEPT3
14,14,SEPT5
14,14,SEPT7
14,14,SEPT9
15,15,ACBD5
15,15,C6ORF47
15,15,CISD2
15,15,EMD
15,15,EPT1
15,15,ESYT2
15,15,FAM73B
15,15,OSBPL10
15,15,OSBPL11
15,15,OSBPL3
15,15,OSBPL9
15,15,PIGK
15,15,PITPNM1
15,15,RAB3GAP1
15,15,RAB3GAP2
15,15,RASSF1
15,15,RMDN2
15,15,SEC63
15,15,SOAT1
15,15,TACC1
15,15,TTC1
15,15,UBXN7
15,15,VAPA
15,15,VAPB
15,15,VPS13A
16,16,DAD1
16,16,DDOST
16,16,DSG2
16,16,EIF2AK3
16,16,KAT6A;MYST3
16,16,KRTCAP2
16,16,MAGT1
16,16,MLEC
16,16,OSTC
16,16,PLAGL1;DKFZP781P1017
16,16,SMG7
16,16,TMEM43
17,17,CCNC
17,17,CDK19
17,17,CDK8
17,17,IXL;MED29
17,17,JMJD6
17,17,MED1
17,17,MED10
17,17,MED11
17,17,MED12;TNRC11
17,17,MED12L
17,17,MED13
17,17,MED13L
17,17,MED14
17,17,MED15
17,17,MED16
17,17,MED17
17,17,MED19
17,17,MED20
17,17,MED21
17,17,MED22
17,17,MED23
17,17,MED24
17,17,MED26
17,17,MED28
17,17,MED29
17,17,MED30
17,17,MED31
17,17,MED4
17,17,MED6
17,17,MED7
17,17,MED8
17,17,MED9
18,18,CSNK2A1;CSNK2A3
18,18,CSNK2B
19,19,ACTG1
19,19,PFN2
20,20,ANAPC1
20,20,ANAPC10
20,20,ANAPC13
20,20,ANAPC16
20,20,ANAPC2
20,20,ANAPC4
20,20,ANAPC5
20,20,ANAPC7
20,20,BUB1B
20,20,BUB3
20,20,CDC16
20,20,CDC20
20,20,CDC23
20,20,CDC26
20,20,CDC27
20,20,DEPDC1B
20,20,FBXO5
20,20,FHOD3
20,20,FZR1
20,20,KIF18A
20,20,NEK2
20,20,PYCR1
20,20,PYCR2
21,21,ADRM1
21,21,KIAA0368
21,21,PAAF1
21,21,PSMB2
21,21,PSMB4
21,21,PSMC1
21,21,PSMC4
21,21,PSMD10
21,21,PSMD11
21,21,PSMD4;PIPSL
21,21,PSMD7
21,21,PSMD8
21,21,PSMF1
21,21,UBE3C
21,21,UCHL5
21,21,USP14
22,22,NUP107
22,22,NUP133
22,22,NUP93
22,22,NUP98
22,22,NUTF2
22,22,RAN
23,23,MYBBP1A
23,23,TMED1
23,23,TMED10
23,23,TMED3
24,24,ACTL6A
24,24,ARID1A
24,24,ARID1B
24,24,BCL7A
24,24,BRD7
24,24,BRD9
24,24,DPF1
24,24,DPF2
24,24,DPF3
24,24,GLTSCR1
24,24,SMARCA2
24,24,SMARCA4
24,24,SMARCB1
24,24,SMARCC1
24,24,SMARCC2
24,24,SMARCD1
24,24,SMARCD2
24,24,SMARCD3
24,24,SMARCE1
24,24,SS18
24,24,SS18L1
25,25,ATXN7L2
25,25,CCDC101
25,25,KAT2B
25,25,PPP4C
25,25,PPP4R2
25,25,RBM5
25,25,SF3A3
25,25,SF3B3
25,25,SF3B5
25,25,SNRPA1
25,25,SUPT20H
25,25,SUPT3H
25,25,SUPT7L
25,25,TADA1
25,25,TAF5L
25,25,TAF6L
25,25,TAF9
26,26,ABT1
26,26,DDX47
26,26,ESF1
26,26,RPS11
26,26,RPS15
26,26,RPS17
27,27,FGFR1OP
27,27,IGBP1
27,27,PPP2CA
27,27,PPP2CB
27,27,PPP2R1B
27,27,PPP2R5D
28,28,CTTNBP2
28,28,FGFR1OP2
28,28,PDCD10
28,28,PPP2CA;PPP2CB
28,28,PPP2R1A
28,28,SIKE1
28,28,STK26
28,28,STRIP1
28,28,STRIP2
28,28,STRN
28,28,STRN3
28,28,STRN4
29,29,HSPB11
29,29,IFT172
29,29,IFT20
29,29,IFT22
29,29,IFT27
29,29,IFT52
29,29,IFT74
29,29,IFT81
29,29,TTC26
29,29,TTC30A;TTC30B
30,30,C11ORF98
30,30,MAGOHB
30,30,NOP16
30,30,RBM8A
30,30,RPL18A
30,30,RPL36AL;RPL36A;RPL36A-HNRNPH2
30,30,RPL5
30,30,RPS27
30,30,SERPINB12
30,30,SRP19
30,30,SRP72
30,30,SRPK1
30,30,TEX10
31,31,VPS26A
31,31,VPS26B
31,31,VPS35
32,32,GNA11
32,32,GNAI2;GNAI1;GNAO1
32,32,RAB11A
32,32,SLC16A1
33,33,CCNH
33,33,CDC7
33,33,CDK7
33,33,ERCC1
33,33,ERCC2
33,33,ERCC3
33,33,ERCC4
33,33,ERCC5-201;BIVM-ERCC5;ERCC5
33,33,GTF2H1
33,33,GTF2H2C
33,33,GTF2H3
33,33,GTF2H4
33,33,GTF2H5
33,33,MNAT1
33,33,PREB
33,33,XPA
34,34,CDCA5
34,34,NIPBL
34,34,PDS5A
34,34,RAD21
34,34,SMC1A
34,34,SMC3
34,34,STAG1
34,34,STAG1;DKFZP781D1416
34,34,STAG2
34,34,WAPAL
34,34,WAPL
35,35,MAP4
35,35,SSBP1
36,36,BTF3
36,36,HSPA8
36,36,SGTA
37,37,C16ORF62
37,37,COMMD2
37,37,COMMD3-BMI1;COMMD3;BMI1
37,37,COMMD5
37,37,COMMD8
37,37,COMMD9
37,37,DSCR3
37,37,FAM45A;FAM45B
38,38,CCT3
38,38,CCT4
38,38,CCT5
38,38,CCT6A
38,38,CCT8
38,38,IGKC
38,38,MSTO1
38,38,PDCD5
38,38,PDCL
38,38,PFDN1
38,38,SSSCA1
38,38,TCP1
38,38,WDR55
39,39,CHUK
39,39,IKBKB
39,39,IKBKG
39,39,NFKB1
39,39,NFKB2
39,39,NFKBIA
39,39,NFKBIB
39,39,REL
39,39,RELA
39,39,RELB
40,40,CLASRP
40,40,MTA1
40,40,RBBP4
40,40,RBBP7
41,41,ASS1
41,41,PDHB
41,41,PHGDH
41,41,UQCRC1
42,42,INPPL1
42,42,TMSB4X
43,43,CEP55
43,43,MVB12A
43,43,MVB12B
43,43,TSG101
43,43,UBAP1
43,43,UMAD1
43,43,VPS28
43,43,VPS37A
43,43,VPS37B
44,44,TRAPPC10
44,44,TRAPPC11
44,44,TRAPPC12;CGI-87
44,44,TRAPPC13
44,44,TRAPPC2
44,44,TRAPPC2B;TRAPPC2
44,44,TRAPPC2L
44,44,TRAPPC3
44,44,TRAPPC5
44,44,TRAPPC6B
45,45,BTAF1
45,45,GTF2A1
45,45,TAF5
45,45,TBP
46,46,C7ORF50
46,46,CCDC124
46,46,SEC61B
46,46,SSR3
47,47,KPNA3
47,47,KPNB1
47,47,POM121
47,47,POM121C
48,48,IPO5
48,48,NOC4L
49,49,CYB5B
49,49,ENDOD1
49,49,RTN4
50,50,CDC5L
50,50,CTNNBL1
50,50,CWC15
50,50,ISY1
50,50,PLRG1
50,50,PPIE
50,50,PRPF19
50,50,XAB2
50,50,ZNF830
51,51,CYFIP2
51,51,NCKAP1
51,51,WASF3
52,52,COPZ1
52,52,KIF23
52,52,SHCBP1
53,53,BYSL
53,53,DDX10
53,53,DHX37
53,53,LTV1
53,53,NOB1
53,53,PARN
53,53,RIOK2
53,53,RRP12
53,53,TSR1
53,53,USP16
53,53,UTP14A
54,54,ATP6V1E1
54,54,ATP6V1F
54,54,ATP6V1G1
54,54,ATP6V1H
54,54,DMXL2
54,54,ROGDI
54,54,WDR7
55,55,COBL
55,55,COBLL1
55,55,MPRIP
55,55,PACSIN2
55,55,PACSIN3
55,55,RAI14
55,55,RHOQ
55,55,TRIOBP
56,56,BET1
56,56,BET1;DKFZP781C0425
56,56,NAPA
56,56,PTTG1IP
56,56,SNAP29
56,56,STX8
56,56,VTI1B
57,57,AP2A1
57,57,AP2M1
57,57,AP2S1
57,57,C15ORF57
57,57,EPS15
57,57,FCHO2
57,57,ITSN1
58,58,GNB1
58,58,GNG12
59,59,HK1
59,59,VDAC1
59,59,VDAC2
59,59,VDAC3
60,60,SCFD1
60,60,SEC22B
60,60,ZW10
61,61,ARMC8
61,61,GID4
61,61,GID8
61,61,MAEA
61,61,MKLN1
61,61,RANBP10
61,61,RANBP9
61,61,RMND5A
62,62,DNAJC11
62,62,MTX1
63,63,ARHGEF6
63,63,ARHGEF7
63,63,GIT1
63,63,GIT2
63,63,NCK2
63,63,PAK1
63,63,PAK2
63,63,PAK3
63,63,SCRIB
64,64,ANKRD28
64,64,ANKRD44
64,64,ANKRD52
64,64,ARHGEF2
64,64,PPP6C
64,64,PPP6R1
64,64,PPP6R2
64,64,PPP6R3
65,65,IER3IP1
65,65,RER1
65,65,YIF1B
65,65,YIPF5
66,66,NONO
66,66,PSPC1
66,66,TET3
66,66,ZNF768
67,67,DDX46
67,67,RNF169
67,67,SLC7A6
68,68,ARHGEF12
68,68,GIPC1
68,68,MYO6
69,69,KIF5A
69,69,KIF5B
69,69,KIF5C
69,69,KLC1
69,69,KLC2
69,69,KLC3
69,69,KLC4
69,69,NAA40
70,70,ATF2
70,70,ATF7
70,70,JUN
71,71,HNRNPAB
71,71,HNRNPL
72,72,CTBP1
72,72,CTBP2
72,72,HIC2
72,72,KDM1A
72,72,RCOR1
72,72,ZEB2
72,72,ZNF516
73,73,CLNS1A
73,73,PRMT5
73,73,WDR77
74,74,BRK1
74,74,KIAA1522
74,74,NHSL1
74,74,WASF1
74,74,WASF2
75,75,CIRH1A
75,75,HEATR1
75,75,NOL11
75,75,UTP15
75,75,UTP4
75,75,WDR43
75,75,WDR75
76,76,UBA52
76,76,UBC;UBB;RPS27A;UBA52
77,77,GDAP1
77,77,TIMM17B
77,77,TOMM20A
77,77,TOMM22
77,77,TOMM7
78,78,CIRBP
78,78,LUC7L
78,78,TNPO3
79,79,DNAJB11
79,79,SDF2L1
79,79,SNX1
79,79,SNX2
79,79,SNX5
79,79,SNX6
80,80,SEPT10
80,80,SEPT11
80,80,SEPT2
80,80,SEPT6
80,80,SEPT8
81,81,GPRASP2
81,81,RBM14
81,81,TCF25
82,82,PSMB5
82,82,PSMB6
82,82,PSMD13
82,82,PSMD2
82,82,PSMD3
82,82,PSMD4
82,82,PSMD6
83,83,PIK3CB
83,83,PIK3R1
84,84,EFR3A
84,84,EFR3B
84,84,FAM126A
84,84,FAM126B
84,84,PI4KA
84,84,TTC7B
85,85,NCAPG
85,85,NCAPH
85,85,SMC4
86,86,YWHAB
86,86,YWHAH
86,86,YWHAQ
86,86,YWHAZ
87,87,OXSR1
87,87,WNK1
87,87,WNK2
87,87,WNK3
88,88,ACTR1A
88,88,DYNC1LI1
88,88,PAFAH1B1
89,89,TUBG1
89,89,TUBG1;TUBG2
90,90,SPTLC1
90,90,SPTLC2
91,91,ATP1A1
91,91,NDRG1
91,91,SLC3A2
91,91,SLC7A5
92,92,RNF20
92,92,RNF40
92,92,WAC
93,93,PSMA2
93,93,PSMA4
93,93,PSME2
94,94,PRKAA1
94,94,PRKAB2
94,94,PRKAG1
95,95,PHAX
95,95,YTHDF2
96,96,OST4
96,96,RPN1
96,96,RPN2
96,96,TONSL
97,97,MSH2
97,97,MSH6
98,98,KSR1
98,98,MAP2K1
98,98,MAP2K2
99,99,LAMTOR2
99,99,LAMTOR3
100,100,HNRNPC
100,100,ILF3
100,100,SYNCRIP
100,100,ZFR
101,101,GPS2
101,101,HDAC3
101,101,NCOR1
101,101,NCOR2
102,102,EIF3B
102,102,EIF3C
102,102,EIF3CL
102,102,EIF3I
102,102,RPS27;RPS27L
103,103,DRG1
103,103,ZC3H15
104,104,CCNT1
104,104,CCNT2
104,104,CDK9
104,104,LARP7
104,104,MEPCE
105,105,AAR2
105,105,EAPP
105,105,EFTUD2
106,106,AGO1
106,106,AGO2
106,106,TNRC6A
106,106,TNRC6C
107,107,UBB
107,107,UBB;UBC;RPS27A;UBA52
108,108,PRRC1
108,108,SEC23A
108,108,SEC23B
108,108,SEC24A
109,109,FAM98B
109,109,RTCB
110,110,HUS1
110,110,RAD1
110,110,RAD9A
110,110,RFC2
110,110,RFC5
111,111,BLOC1S2
111,111,PIP4P1
112,112,AKT1S1
112,112,MTOR
112,112,RPTOR
112,112,VMP1
113,113,CTDP1
113,113,GTF2B
113,113,POLR2A
113,113,POLR2B
113,113,POLR2C
114,114,ILK
114,114,LIMS1
114,114,PARVA
114,114,PARVB
114,114,RSU1
115,115,DNAJC5
115,115,GDI1
116,116,EEF1B2
116,116,EEF1D
116,116,EEF1G
117,117,DOCK7
117,117,LRCH1
118,118,CTNNA1
118,118,CTNNB1
118,118,CTNND1
119,119,CCDC22
119,119,CCDC93
119,119,COMMD1
119,119,COMMD4
120,120,MYH10
120,120,MYL12A;MYL9
120,120,MYL6
121,121,AKAP10
121,121,ARFGEF1
121,121,ARFGEF2
121,121,MYCBP
122,122,BAG6
122,122,BAG6;BAT3
122,122,GET4
122,122,RNF126
122,122,UBL4A
123,123,ATP6AP1
123,123,ATP6AP2
123,123,ATP6V0A1
123,123,ATP6V0C
123,123,ATP6V0D1
124,124,ATG101
124,124,ULK1
125,125,ARL6IP1
125,125,REEP5
126,126,WASL
126,126,WIPF1
127,127,TGFBRAP1
127,127,TTK
127,127,VPS11
127,127,VPS8
128,128,VPS16
128,128,VPS18
128,128,VPS33A
128,128,VPS41
129,129,KIAA0226
129,129,KIAA0226L
129,129,PIK3C3
129,129,UVRAG
130,130,STK11
130,130,STRADA
131,131,GYG1
131,131,GYG2
131,131,GYS1
131,131,SOX12
132,132,SHKBP1
132,132,SNX27
133,133,CBX3
133,133,SMARCA5
134,134,POLR1B
134,134,POLR1E
135,135,PDPK1
135,135,PDPK1;PDPK2P
136,136,ALDH1A1
136,136,PI4K2A
137,137,ATP5H
137,137,NVL
138,138,NRBP1
138,138,TSC22D1
138,138,TSC22D2
139,139,DKC1
139,139,NAF1
140,140,MAP1LC3B
140,140,MAP1LC3B;MAP1LC3B2;MAP1LC3A
141,141,KIF3A
141,141,KIF3B
141,141,KIF3C
141,141,KIFAP3
142,142,IMP3
142,142,IMP4
142,142,MPHOSPH10
142,142,UTP3
143,143,AGPAT6
143,143,GPAT4
144,144,HGS
144,144,STAM
144,144,STAM2
145,145,CDC123
145,145,EIF2B3
145,145,EIF2S3
146,146,DDX6
146,146,FAM195B
147,147,DYNC1H1
147,147,DYNLRB1
147,147,DYNLT1
148,148,CENPH
148,148,CENPM
149,149,CCNB1
149,149,CDC2;CDK1
149,149,CDK1
150,150,AMOT
150,150,CD151
150,150,ITGA6
151,151,ATP6V1A
151,151,ATP6V1B2
151,151,ATP6V1C1
152,152,ARL14EP
152,152,ATF7IP
152,152,SETDB1
153,153,ARHGAP15
153,153,BCAP29
153,153,BCAP31
153,153,MICAL2
154,154,ALDH16A1
154,154,DERA
155,155,RANBP2
155,155,UBE2I
155,155,XPO4
156,156,STX10
156,156,VTI1A
157,157,RCBTB2
157,157,VRK3
158,158,CHD3
158,158,TAF1
158,158,TAF4
159,159,SNX30
159,159,SNX4
160,160,ANXA4
160,160,CCDC117
160,160,SLC35B2
161,161,CLCN7
161,161,OSTM1
161,161,SLC15A4
162,162,RAB11FIP5
162,162,SCAMP2
163,163,UBA5
163,163,UFC1
163,163,UFM1
164,164,SAE1
164,164,UBA2
165,165,RNASEH2A
165,165,RNASEH2B
165,165,RNASEH2C
166,166,MELK
166,166,PSMG2
166,166,PSMG4
167,167,PRKD1
167,167,PRKD2
167,167,PRKD3
168,168,PARD6B
168,168,PRKCI
169,169,PIP4K2A
169,169,PIP4K2B
169,169,PIP5K2B
170,170,FAM109A
170,170,OCRL
171,171,MAP2K4
171,171,MAPK8
171,171,MAPK9
172,172,MAP3K7
172,172,TAB1
172,172,TAB3
173,173,NUP214
173,173,NUP62
174,174,IPO8
174,174,ZBTB10
175,175,HOMER1
175,175,HOMER2
176,176,GTF3A
176,176,GTF3C5
177,177,ETF1
177,177,GSPT1
178,178,ADRBK1
178,178,GRK2
179,179,TMED2
179,179,TMED4
180,180,FAAP100;C17ORF70
180,180,FANCA
181,181,EIF3G
181,181,RPS26;RPS26P11
182,182,DNM1
182,182,DNM3
182,182,SNX9
183,183,DNAJC13
183,183,FKBP15
184,184,CDK4
184,184,CDKN2C
185,185,CCNK
185,185,CDK12
186,186,G3BP1
186,186,G3BP2
187,187,BNIP1
187,187,C19ORF25
188,188,BLM
188,188,RMI1
188,188,RMI2
189,189,AGAP1
189,189,AGAP3
189,189,TANC1
