,super_cluster,gene_names
0,0,KIF18B
0,0,KIF20A
0,0,KRI1
0,0,L1RE1
0,0,LARP4B
0,0,LARS
0,0,LCOR
0,0,LIG3
0,0,LIN7C
0,0,LLPH
0,0,LMNB1
0,0,LONP1
0,0,LRPPRC
0,0,LSM12
0,0,LUZP1
0,0,LYAR
0,0,MACF1
0,0,MAF1
0,0,MAGEB2
0,0,MAP9
0,0,MAPRE1
0,0,MARS
0,0,MAX
0,0,MBIP
0,0,MCM5
0,0,MEAF6
0,0,MEN1
0,0,METAP2
0,0,MINA
0,0,MKL2
0,0,MLK4
0,0,MLLT10
0,0,MMS22L
0,0,MNDA
0,0,MORF4L1
0,0,MOV10
0,0,MPHOSPH8
0,0,MRPL24
0,0,MRPL41
0,0,MRPL47
0,0,MRPS17;HCG_1984214
0,0,MRPS18B
0,0,MRPS23
0,0,MRPS27
0,0,MRPS36
0,0,MRPS9
0,0,MSL3
0,0,MTDH
0,0,MTF2
0,0,MTFR1
0,0,MTHFD1
0,0,MTHFD1L
0,0,MTPN
0,0,MYH10
0,0,NABP2
0,0,NAT10
0,0,NCKIPSD
0,0,NCLN
0,0,NDC1
0,0,NDC80
0,0,NELFA
0,0,NELFB
0,0,NELFCD;TH1L
0,0,NELFE
0,0,NHP2L1
0,0,NIP7
0,0,NMT1
0,0,NOC2L
0,0,NOL7
0,0,NOLC1
0,0,NOMO3
0,0,NONO
0,0,NOP2
0,0,NOP56
0,0,NPM1
0,0,NPM3
0,0,NSD1
0,0,NSL1
0,0,NSUN2
0,0,NTHL1
0,0,NUCKS1
0,0,NUDCD1
0,0,NUF2
0,0,NUP50
0,0,OBSL1
0,0,OSBPL10
0,0,OSBPL11
0,0,OSBPL3
0,0,OSBPL9
0,0,PAF1
0,0,PAFAH1B1
0,0,PARP1
0,0,PBRM1
0,0,PCGF3
0,0,PCGF5
0,0,PDCD11
0,0,PDCD4
0,0,PDE4DIP
0,0,PELP1
0,0,PFDN2
0,0,PFN1
0,0,PFN2
0,0,PHF2
0,0,PIGK
0,0,PIGT
0,0,PIH1D1
0,0,PIKFYVE
0,0,PITPNM1
0,0,PLA2G4A
0,0,PLOD2
0,0,PNKP
0,0,PNO1
0,0,POGZ
0,0,POLB
0,0,POLD1
0,0,POLE
0,0,POLR1A
0,0,POLR1B
0,0,POLR2A
0,0,POLR2B
0,0,POLR2C
0,0,POLR2D
0,0,POLR2E
0,0,POLR2F
0,0,POLR2G
0,0,POLR2H
0,0,POLR2I
0,0,POLR2J
0,0,POLR2J3;POLR2J;POLR2J2
0,0,POLR2K
0,0,POLR2L
0,0,POLR3A
0,0,POLR3B
0,0,POLR3C
0,0,POLR3D
0,0,POLR3F
0,0,POLR3G
0,0,POLR3K
0,0,POLRMT
0,0,POP1
0,0,POP4
0,0,POP7
0,0,PPAN;PPAN-P2RY11
0,0,PPHLN1
0,0,PPIA
0,0,PPP1CA;PPP1CB
0,0,PPP1CB
0,0,PPP1CC
0,0,PRDM2
0,0,PRDX2
0,0,PRKACA
0,0,PRKAR2B
0,0,PRPS1
0,0,PRPS2
0,0,PRPSAP2
0,0,PRRC2A
0,0,PRRC2B
0,0,PSIP1
0,0,PSPC1
0,0,PTBP3
0,0,PTPN1
0,0,PUS7
0,0,QARS
0,0,QSER1
0,0,RAB3GAP1
0,0,RAB3GAP2
0,0,RAC1
0,0,RARS
0,0,RASSF1
0,0,RBM28
0,0,RBM34
0,0,RBX1
0,0,RDH11
0,0,RECQL
0,0,RFC1
0,0,RLF
0,0,RMDN2
0,0,RNF219
0,0,RNMTL1
0,0,RPAP1
0,0,RPF2
0,0,RPL10
0,0,RPL10A
0,0,RPL11
0,0,RPL12
0,0,RPL13
0,0,RPL13A;RPL13A
0,0,RPL15
0,0,RPL17;RPL17-C18ORF32
0,0,RPL18
0,0,RPL19
0,0,RPL21
0,0,RPL22
0,0,RPL23
0,0,RPL23A
0,0,RPL24
0,0,RPL26L1;RPL26
0,0,RPL27
0,0,RPL27A
0,0,RPL28
0,0,RPL29
0,0,RPL3
0,0,RPL31
0,0,RPL34
0,0,RPL35
0,0,RPL35A
0,0,RPL36
0,0,RPL36A;RPL36A-HNRNPH2;RPL36AL
0,0,RPL39P5;RPL39
0,0,RPL4
0,0,RPL5
0,0,RPL6
0,0,RPL7
0,0,RPL7A
0,0,RPL7L1
0,0,RPL8
0,0,RPL9
0,0,RPLP0;RPLP0P6
0,0,RPLP1
0,0,RPLP2
0,0,RPP40
0,0,RPRD1A
0,0,RPRD1B
0,0,RPS10;RPS10-NUDT3
0,0,RPS11
0,0,RPS12
0,0,RPS13
0,0,RPS14
0,0,RPS15
0,0,RPS15A
0,0,RPS16
0,0,RPS17
0,0,RPS18
0,0,RPS19
0,0,RPS2
0,0,RPS20
0,0,RPS21
0,0,RPS23
0,0,RPS24
0,0,RPS25
0,0,RPS27;RPS27L
0,0,RPS27L
0,0,RPS28
0,0,RPS29
0,0,RPS3
0,0,RPS3A
0,0,RPS4X
0,0,RPS5
0,0,RPS6
0,0,RPS7
0,0,RPS8
0,0,RPS9
0,0,RPSA
0,0,RRBP1
0,0,RRP15
0,0,RRP1B
0,0,RRP8
0,0,RRP9
0,0,RSBN1
0,0,RSF1
0,0,RTN2
0,0,RTN4
0,0,RUVBL1
0,0,RUVBL2
0,0,SACS
0,0,SBDS
0,0,SDAD1
0,0,SEC11A
0,0,SEC11C
0,0,SEC61A1
0,0,SEC61G
0,0,SEC63
0,0,SELT
0,0,SENP5
0,0,SEPT3
0,0,SEPT5
0,0,SEPT7
0,0,SEPT9
0,0,SERBP1
0,0,SET;SETSIP
0,0,SF1
0,0,SGOL2
0,0,SH3D19
0,0,SHPRH
0,0,SKIV2L
0,0,SLTM
0,0,SMARCAL1
0,0,SMPD4
0,0,SND1
0,0,SOAT1
0,0,SPAST
0,0,SPATS2L
0,0,SPC24
0,0,SPC25
0,0,SPCS1
0,0,SPCS2
0,0,SPECC1
0,0,SPECC1L;SPECC1L-ADORA2A
0,0,SPIN1;SPIN3
0,0,SPTAN1
0,0,SRBD1
0,0,SRCAP
0,0,SRP68
0,0,SRP9
0,0,SSB
0,0,SSR3
0,0,SSRP1
0,0,SUGP2
0,0,SUGT1
0,0,SUPT16H
0,0,SUPT4H1
0,0,SUPT6H
0,0,SVIL
0,0,TACC1
0,0,TANGO6
0,0,TBL2
0,0,TBL3
0,0,TDP1
0,0,TET1
0,0,TET3
0,0,TEX2
0,0,TEX264
0,0,TGS1
0,0,TIA1
0,0,TMCO1
0,0,TMEM214
0,0,TMEM258
0,0,TMEM33
0,0,TMEM38B
0,0,TMOD1
0,0,TMOD2
0,0,TMX2
0,0,TPT1
0,0,TPX2
0,0,TRIP12
0,0,TRIP4
0,0,TRMT1L
0,0,TRMT2A
0,0,TRMT6
0,0,TROVE2
0,0,TTBK2
0,0,TTC1
0,0,TTC37
0,0,TTC4
0,0,TTI1
0,0,TWF2
0,0,TWISTNB
0,0,UBN2
0,0,UBXN7
0,0,UFL1
0,0,UHRF1
0,0,URB2
0,0,URI1
0,0,UXT
0,0,VAPA
0,0,VAPB
0,0,VPS13A
0,0,VPS72
0,0,VWA9
0,0,WASH3P;WASH2P;WASH6P;WASH1;WASH4P
0,0,WDR1
0,0,WDR12
0,0,WDR76
0,0,WDR92;DKFZP434B156
0,0,XRN1
0,0,YEATS2
0,0,YEATS4
0,0,YTHDC2
0,0,ZFP91-CNTF;ZFP91
0,0,ZHX1
0,0,ZMYM3
0,0,ZNF22
0,0,ZNF622
0,0,ZNF768
0,0,ZNHIT1
1,1,ATPIF1
1,1,AUP1
1,1,C18ORF25
1,1,CANX
1,1,CSNK2A2
1,1,FAF2
1,1,FOXK2
1,1,LGALS3BP
1,1,MAPK3
1,1,MAT2A
1,1,PDIA4
1,1,PPM1G
1,1,SAR1B
1,1,SAR1B;DKFZP434B2017
1,1,SPG20
1,1,VCP
1,1,ZMPSTE24
2,2,ABHD10
2,2,ANKS6
2,2,ARHGAP19
2,2,BSG
2,2,CALD1
2,2,CALM1
2,2,CALM2
2,2,CALM2;CALM3;CALM1
2,2,CALM3
2,2,CAMK1
2,2,CAMK2B
2,2,CAMK2D
2,2,CAMKK1
2,2,CAMKK2
2,2,CCDC8
2,2,CEP290
2,2,CUL7
2,2,DDX49
2,2,DDX55
2,2,DENND4C
2,2,DMAP1
2,2,ESCO1
2,2,GADD45GIP1
2,2,IQCB1
2,2,IQGAP3
2,2,IQSEC2
2,2,KIF1A
2,2,KIF1B
2,2,KIF1BBETA;KIF1B
2,2,LRCH3
2,2,LSM14A
2,2,MAP7D3
2,2,MRPL12
2,2,MRPL42
2,2,MRPL53
2,2,MRPS22
2,2,MYO1C
2,2,MYO1D
2,2,OSTF1
2,2,PHKA1
2,2,PHKA2
2,2,PHKB
2,2,PPP3CA
2,2,PPP3CB
2,2,PPP3CC
2,2,PPP3R1
2,2,RAC1;RAC3
2,2,RCAN1
2,2,SCO1
2,2,SH2B1
2,2,SRGAP2
2,2,TBC1D1
2,2,TIGD1
2,2,UBR4
2,2,UNC13B
2,2,YBX1
2,2,ZNF536
3,3,ARL6IP4
3,3,BCAS2
3,3,CCDC12
3,3,CMTR2
3,3,CPSF1
3,3,CPSF2
3,3,CSTF1
3,3,CSTF2
3,3,CWC15
3,3,DDX17
3,3,DDX39A
3,3,DDX41
3,3,FUS
3,3,HNRNPA3
3,3,HNRNPAB
3,3,HNRNPC;HNRNPCL3;HNRNPCL2;HNRNPCL1;HNRNPCL4
3,3,HNRNPL
3,3,KIN
3,3,LEO1
3,3,LSM2
3,3,MAST2
3,3,MRPS10
3,3,NCBP2
3,3,NKAP
3,3,PAXBP1
3,3,PHF3
3,3,PLRG1
3,3,PPIG
3,3,PPIL1
3,3,PPP1R10
3,3,PPP1R8
3,3,PPWD1
3,3,PQBP1
3,3,PRPF4B
3,3,PTCD3
3,3,RALY
3,3,RBBP6
3,3,RBM22
3,3,RBM33
3,3,RBM6
3,3,RBMX
3,3,RPRD1B;RPRD1A
3,3,RPRD2
3,3,SETD2
3,3,SF3A1
3,3,SF3A2
3,3,SMNDC1
3,3,SMU1
3,3,SNRNP40
3,3,SNRPA
3,3,SNRPB
3,3,SNRPB2
3,3,SNW1
3,3,SON
3,3,SRRM1
3,3,SRRM2
3,3,SRRT
3,3,SRSF4
3,3,SYF2
3,3,SYMPK
3,3,THOC6
3,3,TOX4;TOX3;TOX2;TOX
3,3,WDR33
3,3,YTHDC1
3,3,ZC3H18
3,3,ZNF318
4,4,AGGF1
4,4,AMOTL1
4,4,ANKRD20A1;ANKRD20A2;ANKRD20A3;ANKRD20A4;ANKRD20A8P
4,4,ATMIN
4,4,CIZ1
4,4,DCAF7
4,4,DIABLO
4,4,DLG5
4,4,DYNC2H1
4,4,DYNLL1
4,4,DYNLL2
4,4,DYRK1A
4,4,EML3
4,4,FAM117A
4,4,FBXO30
4,4,GOLGB1
4,4,IFFO1
4,4,IFFO2
4,4,KANK1
4,4,KANK2
4,4,KIAA1468
4,4,KMT2C
4,4,LCA5
4,4,MORC3
4,4,MPHOSPH9
4,4,MTPAP
4,4,MYO5A
4,4,N4BP2
4,4,NDE1
4,4,NDEL1
4,4,OFD1
4,4,OPTN
4,4,PDZRN3
4,4,PLEKHH2
4,4,PPFIBP1
4,4,PTPN12
4,4,PXN
4,4,RNF214
4,4,RSBN1L
4,4,SKP1
4,4,SOGA1
4,4,TCTEX1D2
4,4,TLK1
4,4,TP53BP1
4,4,UBQLN1
4,4,WDR60
4,4,WWC1
4,4,WWC2
4,4,XIAP
4,4,XRCC4
4,4,YAP1
4,4,ZMYM6
4,4,ZNF609
5,5,FAM192A;NIP30
5,5,POGK
5,5,PSME3
5,5,RBAK
5,5,TRIM28
5,5,WEE1
5,5,ZNF316
5,5,ZNF747
5,5,ZNF8
6,6,C16ORF33;SNRNP25
6,6,DDX20
6,6,DDX42
6,6,ERICH1
6,6,GEMIN2
6,6,GEMIN6
6,6,GEMIN8
6,6,HTATSF1
6,6,LSM11
6,6,LSM4
6,6,LSM6
6,6,NKTR
6,6,PARD3B
6,6,PCNP
6,6,PNN
6,6,PPIH
6,6,PRPF3
6,6,PRPF31
6,6,PRPF4
6,6,RNPC3
6,6,SART1
6,6,SART3
6,6,SLC4A1AP
6,6,SMEK1
6,6,SMN1
6,6,SMN1;SMN2
6,6,SNRNP35
6,6,SNRNP70
6,6,SNRPB;SNRPN
6,6,SNRPD1
6,6,SNRPD2
6,6,SNRPD3
6,6,SNRPE
6,6,SNRPF
6,6,SNUPN
6,6,STRAP
6,6,TFIP11
6,6,TRA2B
6,6,TTC33
6,6,TUT1
6,6,WDR61
6,6,ZRSR2
7,7,HDAC2
7,7,MIER1
8,8,APBB1
8,8,CTC1
8,8,DAD1
8,8,DDOST
8,8,DSG2
8,8,EIF2AK3
8,8,KAT6A;MYST3
8,8,KRTCAP2
8,8,MAGT1
8,8,MLEC
8,8,MYBL2
8,8,NFXL1
8,8,NSG1
8,8,OSTC
8,8,PACRGL
8,8,PHF8
8,8,PIAS1
8,8,PLAGL1;DKFZP781P1017
8,8,POR
8,8,RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A
8,8,RPN1
8,8,RPN2
8,8,SEC24B
8,8,SIX1;SIX2
8,8,SMG7
8,8,STT3B
8,8,TMEM43
8,8,TOR1AIP1
8,8,TUSC3
8,8,ZC3HAV1
9,9,ADRM1
9,9,KIAA0368
9,9,PAAF1
9,9,PSMA1
9,9,PSMA7
9,9,PSMB2
9,9,PSMB4
9,9,PSMB5
9,9,PSMB6
9,9,PSMC1
9,9,PSMC2
9,9,PSMC3
9,9,PSMC4
9,9,PSMD1
9,9,PSMD10
9,9,PSMD11
9,9,PSMD13
9,9,PSMD2
9,9,PSMD3
9,9,PSMD4
9,9,PSMD4;PIPSL
9,9,PSMD7
9,9,PSMD8
9,9,PSME4
9,9,PSMF1
9,9,UBE3C
9,9,UCHL5
9,9,USP14
10,10,CKAP5
10,10,SLAIN2
10,10,TUBB4B
11,11,CCNC
11,11,CDK19
11,11,CDK8
11,11,IXL;MED29
11,11,JMJD6
11,11,MED1
11,11,MED10
11,11,MED11
11,11,MED12;TNRC11
11,11,MED12L
11,11,MED13
11,11,MED13L
11,11,MED14
11,11,MED15
11,11,MED16
11,11,MED17
11,11,MED19
11,11,MED20
11,11,MED21
11,11,MED22
11,11,MED23
11,11,MED24
11,11,MED26
11,11,MED27
11,11,MED28
11,11,MED29
11,11,MED30
11,11,MED31
11,11,MED4
11,11,MED6
11,11,MED7
11,11,MED8
12,12,CBX1
12,12,CDYL
12,12,CLNS1A
12,12,KDM3B
12,12,PRMT5
12,12,WDR77
13,13,ANAPC1
13,13,ANAPC10
13,13,ANAPC13
13,13,ANAPC16
13,13,ANAPC2
13,13,ANAPC4
13,13,ANAPC5
13,13,ANAPC7
13,13,BUB1B
13,13,BUB3
13,13,CDC16
13,13,CDC20
13,13,CDC23
13,13,CDC26
13,13,CDC27
13,13,DEPDC1B
13,13,FBXO5
13,13,FHOD3
13,13,FZR1
13,13,KIF18A
13,13,KLHL7
13,13,NEK2
13,13,PYCR1
13,13,PYCR2
14,14,MYBBP1A
14,14,TMED1
14,14,TMED10
14,14,TMED3
14,14,TMED5
15,15,BET1
15,15,BET1;DKFZP781C0425
15,15,BNIP1
15,15,C19ORF25
15,15,GOSR2
15,15,NAPA
15,15,NBAS
15,15,PTTG1IP
15,15,RINT1
15,15,SCFD1
15,15,SEC22B
15,15,SNAP29
15,15,STX8
15,15,USE1
15,15,VTI1B
15,15,YKT6
15,15,ZW10
16,16,NUP107
16,16,NUP133
16,16,NUP93
16,16,NUP98
16,16,NUTF2
16,16,RAN
17,17,ATP5J
17,17,CLIP1
17,17,CS
17,17,DLAT
17,17,HEATR3
17,17,IER3IP1
17,17,RER1
17,17,TST
17,17,YIF1B
17,17,YIPF5
18,18,ACTL6A
18,18,ARID1A
18,18,ARID1B
18,18,BCL7A
18,18,BRD7
18,18,BRD9
18,18,DPF1
18,18,DPF2
18,18,DPF3
18,18,GLTSCR1
18,18,SMARCA2
18,18,SMARCA4
18,18,SMARCB1
18,18,SMARCC1
18,18,SMARCC2
18,18,SMARCD1
18,18,SMARCD2
18,18,SMARCD3
18,18,SMARCE1
18,18,SS18
18,18,SS18L1
19,19,C11ORF98
19,19,DRG1
19,19,MAGOHB
19,19,NOP16
19,19,RBM8A
19,19,RPL18A
19,19,RPL36AL;RPL36A;RPL36A-HNRNPH2
19,19,RPS27
19,19,SERPINB12
19,19,SRP19
19,19,SRP72
19,19,SRPK1
19,19,TEX10
19,19,ZC3H15
20,20,SHKBP1
20,20,SNX27
20,20,VPS26A
20,20,VPS26B
20,20,VPS35
21,21,ATXN7L2
21,21,CCDC101
21,21,KAT2B
21,21,PPP4C
21,21,PPP4R2
21,21,RBM5
21,21,SF3A3
21,21,SF3B3
21,21,SF3B5
21,21,SNRPA1
21,21,SUPT20H
21,21,SUPT3H
21,21,SUPT7L
21,21,TADA1
21,21,TADA3
21,21,TAF5L
21,21,TAF6L
21,21,TAF9
22,22,FGFR1OP
22,22,IGBP1
22,22,PPP2CA
22,22,PPP2CB
22,22,PPP2R1B
22,22,PPP2R5D
23,23,NCK1
23,23,NUMA1
23,23,PHIP
24,24,CTTNBP2
24,24,FGFR1OP2
24,24,PDCD10
24,24,PPP2CA;PPP2CB
24,24,PPP2R1A
24,24,SIKE1
24,24,STK26
24,24,STRIP1
24,24,STRIP2
24,24,STRN
24,24,STRN3
24,24,STRN4
25,25,HSPB11
25,25,IFT172
25,25,IFT20
25,25,IFT22
25,25,IFT27
25,25,IFT52
25,25,IFT74
25,25,IFT81
25,25,TTC26
25,25,TTC30A;TTC30B
26,26,GNA11
26,26,GNAI2;GNAI1;GNAO1
26,26,RAB11A
26,26,SLC16A1
27,27,CKAP2
27,27,HERC2
27,27,KIF2A
27,27,MAP4
27,27,MAP7D1
27,27,MYCBP2
27,27,PEO1
27,27,SSBP1
28,28,C16ORF62
28,28,COMMD1
28,28,COMMD10
28,28,COMMD2
28,28,COMMD3-BMI1;COMMD3;BMI1
28,28,COMMD5
28,28,COMMD7
28,28,COMMD8
28,28,COMMD9
28,28,DSCR3
28,28,FAM45A;FAM45B
28,28,RBMX2
29,29,CCNH
29,29,CDC7
29,29,CDK7
29,29,ERCC1
29,29,ERCC2
29,29,ERCC3
29,29,ERCC4
29,29,ERCC5-201;BIVM-ERCC5;ERCC5
29,29,GTF2H1
29,29,GTF2H2C
29,29,GTF2H3
29,29,GTF2H4
29,29,GTF2H5
29,29,MNAT1
29,29,RAD23B
29,29,XPA
30,30,BTF3
30,30,HSPA8
30,30,SGTA
31,31,CCT3
31,31,CCT4
31,31,CCT5
31,31,CCT6A
31,31,CCT8
31,31,IGKC
31,31,MSTO1
31,31,PDCD5
31,31,PDCL
31,31,PFDN1
31,31,PFDN5
31,31,SSSCA1
31,31,TCP1
31,31,WDR55
32,32,CDCA5
32,32,NIPBL
32,32,PDS5A
32,32,RAD21
32,32,SMC1A
32,32,SMC3
32,32,STAG1
32,32,STAG1;DKFZP781D1416
32,32,STAG2
32,32,WAPAL
32,32,WAPL
33,33,CHUK
33,33,IKBKB
33,33,IKBKG
33,33,NFKB1
33,33,NFKB2
33,33,NFKBIA
33,33,NFKBIB
33,33,REL
33,33,RELA
33,33,RELB
34,34,ASS1
34,34,PDHB
34,34,PHGDH
34,34,UQCRC1
35,35,KIFC1
35,35,KPNA2
35,35,KPNA3
35,35,KPNB1
35,35,NUP153
35,35,POM121
35,35,POM121C
35,35,RNMT
36,36,AKR1C2;AKR1C1
36,36,INPPL1
36,36,NQO1
36,36,PIK3C2A
36,36,TMSB4X
37,37,CAMSAP3
37,37,TRAPPC1
37,37,TRAPPC10
37,37,TRAPPC11
37,37,TRAPPC12;CGI-87
37,37,TRAPPC13
37,37,TRAPPC2
37,37,TRAPPC2B;TRAPPC2
37,37,TRAPPC2L
37,37,TRAPPC3
37,37,TRAPPC5
37,37,TRAPPC6B
37,37,TRAPPC9
38,38,CLASRP
38,38,MTA1
38,38,RBBP4
38,38,RBBP7
39,39,EMG1
39,39,IPO5
39,39,NOC4L
40,40,ATP6V1C1
40,40,ATP6V1E1
40,40,ATP6V1F
40,40,ATP6V1G1
40,40,ATP6V1H
40,40,DMXL1
40,40,DMXL2
40,40,ROGDI
40,40,WDR7
41,41,CEP55
41,41,MVB12A
41,41,MVB12B
41,41,TSG101
41,41,UBAP1
41,41,UMAD1
41,41,VPS28
41,41,VPS37A
41,41,VPS37B
42,42,BTAF1
42,42,GTF2A1
42,42,TAF5
42,42,TBP
43,43,BLOC1S2
43,43,C10ORF32-ASMT;C10ORF32
43,43,LAMTOR2
43,43,LAMTOR3
43,43,LOH12CR1
43,43,PIP4P1
44,44,CYFIP2
44,44,NCKAP1
44,44,WASF3
45,45,AP2A1
45,45,AP2A2
45,45,AP2M1
45,45,AP2S1
45,45,C15ORF57
45,45,EPS15
45,45,FCHO2
45,45,ITSN1
46,46,COPZ1
46,46,KIF23
46,46,SHCBP1
47,47,BYSL
47,47,DDX10
47,47,DHX37
47,47,LTV1
47,47,NOB1
47,47,PARN
47,47,RIOK2
47,47,RRP12
47,47,TSR1
47,47,USP16
47,47,UTP14A
48,48,CCDC97
48,48,GPATCH11
48,48,RBM17
48,48,SF3B1
48,48,SF3B6
48,48,SUGP1
48,48,ZCRB1
49,49,COBL
49,49,COBLL1
49,49,MPRIP
49,49,PACSIN2
49,49,PACSIN3
49,49,RAI14
49,49,RHOQ
49,49,TRIOBP
50,50,ARMC8
50,50,GID4
