,super_cluster,gene_names
19,19,PSMD2
19,19,PSMD3
19,19,PSMD4
19,19,PSMD6
19,19,PSMD7
19,19,SEM1
19,19,UBE3C
19,19,UBQLN2
19,19,UCHL5
20,20,CCNC
20,20,CDK19
20,20,CDK8
20,20,FBXL19
20,20,IXL;MED29
20,20,JMJD6
20,20,MED1
20,20,MED10
20,20,MED11
20,20,MED12;TNRC11
20,20,MED12L
20,20,MED13
20,20,MED13L
20,20,MED14
20,20,MED15
20,20,MED16
20,20,MED17
20,20,MED19
20,20,MED20
20,20,MED21
20,20,MED22
20,20,MED23
20,20,MED24
20,20,MED25
20,20,MED26
20,20,MED27
20,20,MED28
20,20,MED29
20,20,MED30
20,20,MED31
20,20,MED4
20,20,MED6
20,20,MED7
20,20,MED8
20,20,MED9
21,21,CEP97
21,21,CKAP5
21,21,DLGAP5
21,21,SLAIN1
21,21,SLAIN2
21,21,TACC1
21,21,TACC2
21,21,TACC3
21,21,TCP11L1
21,21,TCP11L2
21,21,TUBA1B
21,21,TUBB2B
21,21,TUBB4B
21,21,ZC2HC1A
22,22,ATP2C1
22,22,BLZF1
22,22,GALNT2
22,22,GOLGA2
22,22,GORASP2
22,22,MAN1A1
22,22,SEC22A
22,22,SLC30A5
22,22,SLC30A6
22,22,TMED1
22,22,TMED10
22,22,TMED7-TICAM2;TMED7
22,22,UBIAD1
22,22,ZDHHC3
23,23,ATXN7L2
23,23,DDX42
23,23,DNAJC8
23,23,HTATSF1
23,23,P4HA1
23,23,PCNP
23,23,PPP4C
23,23,PPP4R2
23,23,RAB3IP
23,23,SCNM1
23,23,SF3A1
23,23,SF3A3
23,23,SF3B1
23,23,SF3B2
23,23,SF3B3
23,23,SF3B4
23,23,SF3B5
23,23,SF3B6
23,23,SLC4A1AP
23,23,SMEK1
23,23,SNRPA1
23,23,SNRPB2
23,23,TTC33
23,23,WDR61
23,23,ZCRB1
24,24,C16ORF33;SNRNP25
24,24,LSM2
24,24,LSM4
24,24,RNPC3
24,24,SART3
24,24,SNRNP35
24,24,SNRPB;SNRPN
24,24,SNRPD1
24,24,SNRPD2
24,24,SNRPD3
24,24,SNRPF
24,24,SNUPN
24,24,SRPK1
24,24,THRAP3
24,24,ZRSR2
25,25,ACTR6
25,25,C12ORF45
25,25,C21ORF59
25,25,C2ORF44
25,25,CFDP1
25,25,DPCD
25,25,NHP2L1
25,25,NOP58
25,25,NUFIP1
25,25,RUVBL1
25,25,RUVBL2
25,25,SLK
25,25,SRCAP
25,25,TANGO6
25,25,YEATS4
25,25,ZNHIT1
25,25,ZNHIT6
26,26,ASNSD1
26,26,BDP1
26,26,CRCP
26,26,MAF1
26,26,PDRG1
26,26,PIH1D1
26,26,POLR1C
26,26,POLR2E
26,26,POLR2F
26,26,POLR2H
26,26,POLR2L
26,26,POLR3A
26,26,POLR3B
26,26,POLR3C
26,26,POLR3D
26,26,POLR3E
26,26,POLR3F
26,26,POLR3G
26,26,POLR3K
26,26,RPAP3
26,26,TRMT1L
26,26,TWISTNB
26,26,URI1
26,26,UXT
26,26,WDR92;DKFZP434B156
27,27,DDB1
27,27,RBX1
28,28,ACTG1
28,28,CAP1
28,28,PFN2
28,28,TWF2
29,29,CPSF3L
29,29,GCOM1;GCOM2
29,29,GPN1
29,29,GPN2
29,29,GTF2B
29,29,GTF2F1
29,29,GTF2F2
29,29,INTS12
29,29,METTL3
29,29,POLR2B
29,29,POLR2C
29,29,POLR2D
29,29,POLR2G
29,29,POLR2I
29,29,POLR2J
29,29,POLR2J3;POLR2J;POLR2J2
29,29,RPAP1
30,30,CCDC101
30,30,EP400
30,30,ING3
30,30,KAT2A
30,30,MAX
30,30,MORF4L1
30,30,MYC
30,30,SUPT20H
30,30,SUPT3H
30,30,TADA1
30,30,TADA2B
30,30,TADA3
30,30,TAF5L
30,30,TAF6L
30,30,TAF9
30,30,TRRAP
30,30,VPS72
31,31,CPSF6
31,31,CPSF7
31,31,CRTAP
31,31,LEPRE1
31,31,NUDT21
31,31,RBM26
31,31,SRPK2
32,32,FGFR1OP
32,32,IGBP1
32,32,PPP2CA
32,32,PPP2CB
32,32,PPP2R1A
32,32,PPP2R1B
32,32,PPP2R5D
33,33,ARHGDIA
33,33,IQGAP2
33,33,RAC1
33,33,RAC3
33,33,RAP1GDS1
33,33,RHOA
33,33,RHOC
33,33,RHOG
33,33,STRBP
34,34,ABI2
34,34,ABL1
34,34,BRK1
34,34,CSNK1G3
34,34,CYFIP1
34,34,CYFIP2
34,34,KIAA1522
34,34,MECR
34,34,NCKAP1
34,34,NHSL1
34,34,NHSL2
34,34,WASF1
34,34,WASF2
34,34,WASF3
35,35,NUTF2
35,35,RAN
35,35,RCC1
35,35,SUMO1
36,36,AAR2
36,36,C9ORF78
36,36,CD2BP2
36,36,CSE1L
36,36,DDX23
36,36,EAPP
36,36,ECD
36,36,PRPF4
36,36,PRPF6
36,36,PRPF8
36,36,SNRNP200
36,36,SNRNP40
36,36,TXNL4A
36,36,USP39
37,37,CISD2
37,37,OSBP
37,37,VAPB
38,38,PUS7
38,38,SSB
39,39,KIAA1524
39,39,LAMP1
39,39,RAB7A
39,39,SLC18B1
40,40,ABCE1
40,40,EIF3A
40,40,EIF3B
40,40,EIF3C
40,40,EIF3CL
40,40,EIF3E
40,40,EIF3F
40,40,EIF3H
40,40,EIF3I
40,40,EIF3K
40,40,EIF3L
40,40,EIF3M
40,40,PABPC1;PABPC3
41,41,BYSL
41,41,DDX10
41,41,DIMT1
41,41,FAM207A
41,41,FTSJ3
41,41,LTV1
41,41,NOB1
41,41,PNO1
41,41,RIOK2
41,41,RIOK3
41,41,RRP12
41,41,TSR1
41,41,USP16
41,41,UTP14A
42,42,ACTL6A
42,42,ARID1A
42,42,ARID1B
42,42,BCL7A
42,42,BRD9
42,42,DPF1
42,42,DPF2
42,42,DPF3
42,42,GLTSCR1
42,42,SMARCA4
42,42,SMARCC2
42,42,SMARCD1
42,42,SMARCD2
42,42,SMARCD3
42,42,SS18
42,42,SS18L1
43,43,EIF4B
43,43,PSPC1
44,44,CHTOP
44,44,LSM5
44,44,LSM7
44,44,PNN
44,44,PRPF3
44,44,PRPF4B
44,44,RBM6
44,44,SART1
44,44,SNRNP40;DKFZP434D199
44,44,ZC3H18
45,45,HSPB11
45,45,IFT172
45,45,IFT20
45,45,IFT22
45,45,IFT27
45,45,IFT52
45,45,IFT74
45,45,IFT81
45,45,TTC26
45,45,TTC30A;TTC30B
46,46,ACTR2
46,46,ACTR3
46,46,ARL6IP6
46,46,ARPC1A
46,46,ARPC2
46,46,ARPC3
46,46,ARPC4-TTLL3;ARPC4
46,46,ARPC5
46,46,ARPC5L
46,46,CHURC1;CHURC1-FNTB
46,46,CRTC2
46,46,MNDA
47,47,ANKRD50
47,47,C12ORF57
47,47,KIAA1033
47,47,VPS26A
47,47,VPS26B
47,47,VPS35
47,47,WASH3P;WASH2P;WASH6P;WASH1;WASH4P
48,48,ATP6V1G1;ATP6V1G2-DDX39B;ATP6V1G2
48,48,NOP56
48,48,RAB11A
48,48,VIM
49,49,CTTNBP2
49,49,FGFR1OP2
49,49,GNG2
49,49,PDCD10
49,49,PPP2CA;PPP2CB
49,49,SIKE1
49,49,SLMAP
49,49,STK24
49,49,STK25
49,49,STK26
49,49,STRIP2
49,49,STRN
49,49,STRN3
50,50,ATL1
50,50,ATL3
50,50,CYB5B
50,50,ENDOD1
50,50,RTN4
51,51,C16ORF62
51,51,COMMD2
51,51,COMMD3-BMI1;COMMD3;BMI1
51,51,COMMD4
51,51,COMMD5
51,51,COMMD6
51,51,COMMD8
51,51,COMMD9
51,51,DSCR3
51,51,FAM45A;FAM45B
52,52,CCNH
52,52,CDC7
52,52,CDK7
52,52,ERCC1
52,52,ERCC2
52,52,ERCC3
52,52,ERCC4
52,52,ERCC5-201;BIVM-ERCC5;ERCC5
52,52,GTF2H1
52,52,GTF2H2C
52,52,GTF2H3
52,52,GTF2H4
52,52,GTF2H5
52,52,MNAT1
52,52,PREB
52,52,XPA
52,52,XPC
53,53,CEP170
53,53,KIF2A
53,53,MAP4
54,54,AKR1C2;AKR1C1
54,54,INPPL1
54,54,NQO1
54,54,PIK3C2A
54,54,TMSB4X
55,55,ACTB
55,55,CAP2
55,55,CFL1
55,55,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
56,56,CCT2
56,56,CCT3
56,56,CCT4
56,56,CCT5
56,56,CCT6A
56,56,CCT8
56,56,IGKC
56,56,MSTO1
56,56,PDCD5
56,56,PDCL
56,56,TCP1
56,56,TUBA1C
56,56,TUBD1
56,56,TXNDC9
56,56,WDR55
57,57,CLSPN
57,57,DLG1
57,57,HERC5
57,57,SRP14
57,57,SRP9
57,57,SRP9;DKFZP564M2223
58,58,PCBP1
58,58,PCBP2
58,58,RBM39
59,59,CSNK1A1
59,59,SEC16A
60,60,ANAPC1
60,60,ANAPC10
60,60,ANAPC13
60,60,ANAPC2
60,60,ANAPC4
60,60,ANAPC5
60,60,ANAPC7
60,60,CDC23
60,60,CDC26
60,60,DEPDC1B
60,60,FBXO5
60,60,FHOD3
60,60,FZR1
60,60,KIF18A
60,60,PYCR1
61,61,TRAPPC1
61,61,TRAPPC10
61,61,TRAPPC11
61,61,TRAPPC12;CGI-87
61,61,TRAPPC13
61,61,TRAPPC2
61,61,TRAPPC2B;TRAPPC2
61,61,TRAPPC2L
61,61,TRAPPC3
61,61,TRAPPC4
61,61,TRAPPC5
61,61,TRAPPC6B
61,61,TRAPPC8
61,61,TRAPPC9
62,62,AMBRA1
62,62,MARK4
62,62,POLQ
62,62,PRPF40A
62,62,RBM25
63,63,SNRPA
63,63,ZCCHC8
64,64,C14ORF166
64,64,DDX1
64,64,FAM98A
64,64,FAM98B
64,64,RTCB
65,65,BCAS2
65,65,CDC5L
65,65,CRNKL1
65,65,CTNNBL1
65,65,CWC15
65,65,DNAJC17
65,65,ISY1
65,65,PLRG1
65,65,PPIE
65,65,PRPF19
65,65,XAB2
65,65,ZNF830
66,66,PRKACA
66,66,PRKAR1A
66,66,PRKAR2A
67,67,CDC123
67,67,EIF2B1
67,67,EIF2B2
67,67,EIF2B3
67,67,EIF2S1
67,67,EIF2S2
67,67,EIF2S3
67,67,EIF2S3;EIF2S3L
67,67,EIF5
67,67,GSPT1
67,67,RPL26;RPL26L1
68,68,ATP6AP2
68,68,ATP6V0A1
68,68,ATP6V0C
68,68,ATP6V0D1
68,68,ATP6V1A
68,68,ATP6V1B2
68,68,ATP6V1C1
68,68,ATP6V1D
68,68,ATP6V1E1
68,68,ATP6V1G1
68,68,ATP6V1H
68,68,RAB11B;RAB11A
68,68,SLC35F2
69,69,C1QBP
69,69,DDX21
69,69,DHX9
69,69,YBX1
69,69,YBX3
70,70,CD3EAP
70,70,POLR1A
70,70,POLR1B
70,70,POLR1E
70,70,POLR2K
70,70,POLR3GL
70,70,POLR3H
71,71,CDK11A
71,71,KIAA0430
71,71,LMNA
71,71,RRP8
72,72,DNAJC2
72,72,HSPA14
73,73,GNA11
73,73,GNAI2;GNAI1;GNAO1
73,73,GNB1
73,73,GNG12
74,74,CETN2
74,74,CETN3
74,74,POC5
74,74,RAD23B
74,74,SFI1
75,75,BRF1
75,75,BTAF1
75,75,GTF2A1
75,75,TAF5
75,75,TBP
76,76,BSG
76,76,SLC16A1
77,77,PDCD6IP
77,77,RAB11FIP5
77,77,RAB1A
77,77,RAB21
77,77,SCAMP1
77,77,SCAMP2
77,77,WDFY1
78,78,COL4A3BP
78,78,RPL38
79,79,GOLPH3
79,79,STX16;STX16-NPEPL1
79,79,STX6
79,79,STX8
79,79,VAMP4
79,79,VTI1A
80,80,SNTB2
80,80,UTRN
81,81,CCAR1
81,81,RBM10
81,81,U2AF1;U2AF1L4
81,81,U2AF2
82,82,CPVL
82,82,SEPT10
82,82,SEPT11
82,82,SEPT2
82,82,SEPT3
82,82,SEPT5
82,82,SEPT6
82,82,SEPT7
82,82,SEPT8
82,82,SEPT9
83,83,GOSR1
83,83,NAPA
83,83,NSF
83,83,SCFD1
83,83,SEC22B
83,83,YKT6
84,84,ADRM1
84,84,PSMC1
84,84,PSMC4
84,84,PSMD4;PIPSL
84,84,PSMD8
85,85,BLOC1S2
85,85,C10ORF32-ASMT;C10ORF32
85,85,LAMTOR2
85,85,LOH12CR1
85,85,PIP4P1
85,85,TMEM55B
85,85,VRK1
86,86,LARP1
86,86,PABPC4
86,86,PAIP1
87,87,MRE11A
87,87,NECAP1
87,87,NUMA1
88,88,CTBP1
88,88,CTBP2
88,88,HIC2
88,88,LCOR
88,88,TRPS1
88,88,ZEB1
88,88,ZNF217
88,88,ZNF516
89,89,CSNK2A1
89,89,FBRS
90,90,DYNC1H1
90,90,DYNC1I2
90,90,DYNC1LI1
90,90,DYNC1LI2
90,90,DYNLRB1
90,90,DYNLT1
90,90,DYNLT3
90,90,PAFAH1B1
91,91,SNAP23
91,91,VAMP3
92,92,CEP55
92,92,MVB12A
92,92,TSG101
92,92,UBAP1
92,92,UMAD1
92,92,VPS28
92,92,VPS37A
93,93,DDX20
93,93,GEMIN2
93,93,GEMIN4
93,93,GEMIN5
93,93,GEMIN6
93,93,GEMIN8
93,93,SMN1
93,93,SMN1;SMN2
94,94,NIPBL
94,94,PDS5A
94,94,PDS5B
94,94,RAD21
94,94,SMC1A
94,94,SMC3
94,94,STAG2
95,95,DDX46
95,95,RNF169
95,95,SLC3A2
95,95,SLC7A6
96,96,ARL1
96,96,ARL3
96,96,EXOC4
96,96,RRAS2
96,96,YWHAB
96,96,YWHAQ
96,96,YWHAZ
97,97,ARMC8
97,97,GID4
97,97,GID8
97,97,MAEA
97,97,MKLN1
97,97,RANBP10
97,97,RANBP9
97,97,RMND5A
97,97,WDR26
98,98,AP2A2
98,98,AP2M1
98,98,AP2S1
98,98,BMP2K
98,98,C15ORF57
98,98,NECAP2
99,99,ATF2
99,99,ATF7
99,99,JUN
100,100,IGF2BP1
100,100,IGF2BP3
101,101,HK1
101,101,HK2
101,101,VDAC1
101,101,VDAC2
101,101,VDAC3
102,102,UBA52
102,102,UBC;UBB;RPS27A;UBA52
103,103,CYB5R3
103,103,GDAP1
103,103,PLGRKT
103,103,TIMM17B
103,103,TOMM20
103,103,TOMM20A
103,103,TOMM22
103,103,TOMM7
104,104,SUPT4H1
104,104,SUPT5H
105,105,POP1
105,105,POP7
105,105,RPP30
105,105,RPP40
105,105,TRIM39-RPP21;RPP21
106,106,RBM12
106,106,RNF20
106,106,RNF40
106,106,WAC
107,107,PACSIN2
107,107,RHOQ
108,108,ENY2
108,108,PABPC1
108,108,RPL12
108,108,RPL17;RPL17-C18ORF32
108,108,RPL5
109,109,NONO
109,109,RBM7
109,109,SKIV2L2
110,110,LSM6
110,110,RBM42
110,110,RPL36AL;RPL36A;RPL36A-HNRNPH2
110,110,SAP18
111,111,KPNA2
111,111,KPNB1
111,111,POM121
111,111,POM121C
112,112,AXIN1
112,112,GSK3A
112,112,GSK3B
112,112,GSKIP
112,112,OGT
112,112,PRUNE
113,113,BAG2
113,113,DNAJB6
113,113,DNAJC7
113,113,IQSEC1;IQSEC2
113,113,MLK4
113,113,STUB1
113,113,TUBA1A;TUBA3E
114,114,DNAJC11
114,114,MTX1
115,115,ATXN2
115,115,ATXN2L
115,115,DDX6
115,115,FAM195B
115,115,LSM12
115,115,NUFIP2
116,116,CKMT1A;CKMT1B
116,116,CTCF
117,117,CLIP1
117,117,PDE4DIP
118,118,IER3IP1
118,118,YIF1A
118,118,YIF1B
118,118,YIPF5
119,119,NRBP1
119,119,TCEB1
119,119,TCEB2
119,119,TSC22D1
119,119,TSC22D2
119,119,VHL
120,120,PTTG1IP
120,120,STX7
120,120,VAMP8
121,121,UPF1
121,121,UPF2
122,122,DNAJB11
122,122,SDF2L1
122,122,SNX1
122,122,SNX2
122,122,SNX5
122,122,SNX6
123,123,RBBP4
123,123,RBBP7
124,124,HUS1
124,124,RAD1
124,124,RAD17
124,124,RAD9A
124,124,RFC2
124,124,RFC3
124,124,RFC5
125,125,FAM192A;NIP30
125,125,PSMA1
125,125,PSMB3
125,125,PSMB7
125,125,PSME4
126,126,NUP214
126,126,NUP62
126,126,NUP88
126,126,NUP93
127,127,H2AFY
127,127,H2AFZ
127,127,H2AFZ;H2AFV
127,127,HIST1H4A
128,128,DOCK7
128,128,LRCH1
128,128,LRCH3
129,129,CLASP2
129,129,GCC2
130,130,CCNT1
130,130,CCNT2
130,130,CDK13
130,130,CDK9
130,130,HEXIM1
130,130,LARP7
130,130,MEPCE
131,131,ANKRD28
131,131,ANKRD44
131,131,ANKRD52
131,131,ARHGEF2
131,131,PPP6R1
131,131,PPP6R2
131,131,PPP6R3
132,132,ACTR1A
132,132,DCTN1;DKFZP686E0752
132,132,DCTN2
132,132,DCTN3
133,133,DHX15
133,133,RANBP2
133,133,SUGP1
134,134,DNAJC21
134,134,TOP2A
134,134,TOP2B
135,135,BAP18;C17ORF49;RNASEK-C17ORF49
135,135,HMGXB4
135,135,RSF1
135,135,SMARCA5
136,136,BRCA2
136,136,HSP90AA1
136,136,HSP90AB1
136,136,USP19
137,137,FEN1
137,137,PCNA
137,137,RNASEH2A
137,137,RNASEH2B
137,137,RNASEH2C
138,138,RABGGTA
138,138,RABGGTB
139,139,PRKAA1
139,139,PRKAB1
139,139,PRKAB2
139,139,PRKAG1
140,140,PIK3CB
140,140,PIK3R1
141,141,EFR3A
141,141,EFR3B
141,141,FAM126A
141,141,FAM126B
141,141,PI4KA
141,141,TTC7B
142,142,NCBP1
142,142,PHAX
142,142,SRRT
142,142,YTHDF2
143,143,PFDN1
143,143,PFDN2
143,143,PFDN5
143,143,PFDN6
143,143,VBP1
144,144,NCAPD2
144,144,NCAPG
144,144,NCAPH
144,144,SMC2
144,144,SMC4
145,145,EZR
145,145,MSN
145,145,RDX
146,146,MSH2
146,146,MSH6
147,147,INTS14
147,147,VWA9
148,148,EEF1A1;EEF1A1P5
148,148,EEF1B2
148,148,EEF1D
148,148,EEF1G
149,149,BTF3
149,149,NACA
150,150,POLDIP3
150,150,RBM33
151,151,CDH2
151,151,CTNNA1
151,151,CTNNB1
151,151,CTNND1
152,152,ARHGEF6
152,152,ARHGEF7
152,152,GIT1
152,152,NCK2
152,152,PAK2
152,152,SCRIB
153,153,ACTN1
153,153,ACTN4
154,154,RCBTB2
154,154,ULK3
154,154,VRK3
155,155,RANBP3
155,155,UBE2I
155,155,XPO1
156,156,OXSR1
156,156,WNK1
156,156,WNK2
156,156,WNK3
157,157,SLC6A15
157,157,STX12
157,157,VAMP2
157,157,VAMP3;VAMP2
158,158,TUBG1
158,158,TUBG1;TUBG2
159,159,CIRBP
159,159,LUC7L
159,159,TNPO3
160,160,TJP1
160,160,TJP2
161,161,SPTLC1
161,161,SPTLC2
162,162,SEC13
162,162,SEC31A
163,163,AAK1
163,163,RALBP1
163,163,REPS1
164,164,FAM50A
164,164,SPG21
165,165,MELK
165,165,POMP
165,165,PSMG1
165,165,PSMG2
165,165,PSMG4
166,166,DKC1
166,166,GAR1
166,166,NAF1
166,166,NOP10
167,167,KSR1
167,167,MAP2K1
167,167,MAP2K2
168,168,FXR2
168,168,LSM14A
169,169,LDHA
169,169,LDHB
169,169,LDHC
170,170,CASC5
170,170,DSN1
170,170,MIS12
170,170,NSL1
170,170,PMF1-BGLAP;PMF1
171,171,GPS2
171,171,HDAC3
171,171,NCOR1
