,super_cluster,gene_names
5,5,TRPS1
5,5,ZEB1
5,5,ZEB2
5,5,ZHX1
5,5,ZHX2
5,5,ZHX3
5,5,ZMYM2
5,5,ZMYND8
5,5,ZNF217
5,5,ZNF423
5,5,ZNF516
5,5,ZNF609
6,6,SAR1B
6,6,SAR1B;DKFZP434B2017
6,6,UBA5
6,6,UFC1
6,6,UFM1
7,7,ACIN1
7,7,ALDH7A1
7,7,APMAP
7,7,ARCN1
7,7,ATL2
7,7,BCAP29
7,7,BCAP31
7,7,C1QBP
7,7,COPA
7,7,COPB1
7,7,COPB2
7,7,COPE
7,7,COPG1
7,7,COPG2
7,7,COPZ1
7,7,CTSV
7,7,DDX17
7,7,DDX21
7,7,DHRS7
7,7,DHX9
7,7,ERGIC1
7,7,ERLIN1
7,7,FAM213A
7,7,GRAMD1A
7,7,HNRNPM
7,7,HNRNPR
7,7,HSD17B11
7,7,HSD17B12
7,7,ILVBL
7,7,LCLAT1
7,7,MATR3
7,7,MICAL2
7,7,NDC1
7,7,NUDCD1
7,7,PRDX4
7,7,PSD3
7,7,PTBP3
7,7,RBMX
7,7,RCN1
7,7,RTN2
7,7,SAFB2
7,7,SCYL1
7,7,SCYL3
7,7,SMIM11
7,7,SUGP2
7,7,SUN2
7,7,TNFAIP1
7,7,TOP1
7,7,UBE2R2
7,7,YBX1
7,7,YBX3
8,8,AGGF1
8,8,AMOTL1
8,8,ANKRD20A1;ANKRD20A2;ANKRD20A3;ANKRD20A4;ANKRD20A8P
8,8,ATMIN
8,8,CIZ1
8,8,CTTNBP2NL
8,8,DDA1
8,8,DIABLO
8,8,DLG5
8,8,DYNLL1
8,8,DYNLL2
8,8,DYRK1A
8,8,EML3
8,8,EML4
8,8,FAM117A
8,8,FBXO30
8,8,GOLGB1
8,8,GPHN
8,8,HMMR
8,8,IFFO1
8,8,IFFO2
8,8,KANK1
8,8,KANK2
8,8,KIAA1468
8,8,KMT2C
8,8,KNSTRN
8,8,LCA5
8,8,MORC3
8,8,MPHOSPH9
8,8,MTPAP
8,8,MYO5A
8,8,N4BP2
8,8,NDE1
8,8,NDEL1
8,8,OFD1
8,8,OPTN
8,8,PDZRN3
8,8,PPFIBP1
8,8,PTPN12
8,8,PXN
8,8,RNF214
8,8,RSBN1
8,8,SKP1
8,8,SOGA1
8,8,TP53BP1
8,8,UBQLN1
8,8,UBQLN4
8,8,WWC1
8,8,WWC2
8,8,XIAP
8,8,ZMYM3
8,8,ZMYM4
8,8,ZMYM6
9,9,ADAR
9,9,CCAR1
9,9,CPSF1
9,9,CPSF2
9,9,CSTF2
9,9,DDX5
9,9,DIDO1
9,9,FUS
9,9,HNRNPA0
9,9,LEO1
9,9,NKTR
9,9,PHF3
9,9,PPIL1
9,9,PPP1R10
9,9,RALY
9,9,RBM10
9,9,RPRD1B;RPRD1A
9,9,RPRD2
9,9,SCAF11
9,9,SCAF4
9,9,SNRNP70
9,9,SNRPB;SNRPN
9,9,SNRPC
9,9,SRSF1
9,9,STRAP
9,9,TAF15
9,9,TRA2B
9,9,TXN
9,9,U2AF1;U2AF1L4
9,9,U2AF2
9,9,ZNF638
10,10,ATXN7L2
10,10,C16ORF33;SNRNP25
10,10,CCDC12
10,10,CCDC97
10,10,DDX42
10,10,DNAJC8
10,10,HTATSF1
10,10,LSM2
10,10,LSM4
10,10,P4HA1
10,10,PCNP
10,10,PPP4C
10,10,PPP4R2
10,10,RAB3IP
10,10,RBM22
10,10,RNPC3
10,10,SART3
10,10,SCNM1
10,10,SF3A1
10,10,SF3A2
10,10,SF3A3
10,10,SF3B1
10,10,SF3B2
10,10,SF3B3
10,10,SF3B4
10,10,SF3B5
10,10,SF3B6
10,10,SLC4A1AP
10,10,SMEK1
10,10,SNRNP35
10,10,SNRPA1
10,10,SNRPB2
10,10,SNRPD1
10,10,SNRPD2
10,10,SNRPD3
10,10,SNRPF
10,10,SNUPN
10,10,SRPK1
10,10,SRRM1
10,10,SRRM2
10,10,THRAP3
10,10,TTC33
10,10,WDR61
10,10,ZCRB1
10,10,ZRSR2
11,11,AFTPH
11,11,ALDH18A1
11,11,AP1AR
11,11,AP1B1
11,11,AP1G1
11,11,AP1M1
11,11,ARHGAP18
11,11,CHMP2A
11,11,CHMP5
11,11,CLTA
11,11,CLTB
11,11,CLTC
11,11,CLTCL1
11,11,DCP2
11,11,GAK
11,11,GTSE1
11,11,HIP1
11,11,HIP1R
11,11,HSPA9
11,11,IGF2R
11,11,LSM1
11,11,MAP7D2
11,11,NBR1
11,11,PNRC1
11,11,SCYL2
12,12,POGK
12,12,RBAK
12,12,TRIM28
12,12,WEE1
12,12,ZNF316
12,12,ZNF8
13,13,CHD7
13,13,FKBP5
14,14,APBB1
14,14,ASPH
14,14,C4ORF32
14,14,DAD1
14,14,DDOST
14,14,DNAJB12
14,14,DSG2
14,14,EIF2AK3
14,14,EMD
14,14,FAM50B
14,14,JUP
14,14,KRTCAP2
14,14,LIN52
14,14,LIN54
14,14,MAGT1
14,14,MLEC
14,14,MYBL2
14,14,NFXL1
14,14,NSG1
14,14,OST4
14,14,PACRGL
14,14,PHF8
14,14,PLAGL1;DKFZP781P1017
14,14,POR
14,14,RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A
14,14,RPN1
14,14,RPN2
14,14,SCD
14,14,SMG7
14,14,STAU2
14,14,STT3A
14,14,TIA1
14,14,TMEM258
14,14,TMEM43
14,14,TMPO
14,14,TONSL
14,14,TOR1AIP1
14,14,VRK2
14,14,ZC3HAV1
15,15,BAZ1B
15,15,BRPF1
15,15,CBX2
15,15,CBX5
15,15,CHAMP1
15,15,CUL4A
15,15,CUL4B
15,15,EED
15,15,HIST1H2AC
15,15,HIST2H2AB
15,15,HMGA1
15,15,HMGN5
15,15,HP1BP3
15,15,ING5;ING4
15,15,KDM5B
15,15,MCM2
15,15,MCM4
15,15,MCM6
15,15,MCM7
15,15,MRE11A
15,15,MTF2
15,15,NUCKS1
15,15,PHIP
15,15,POGZ
15,15,SUZ12
15,15,WHSC1
15,15,ZNF512
16,16,HIST2H2BE
16,16,HIST2H3A
17,17,MAPRE1
17,17,NUP43
18,18,EIF4A3
18,18,MMS22L
18,18,SSRP1
18,18,SUPT16H
19,19,ASNSD1
19,19,BDP1
19,19,CRCP
19,19,MAF1
19,19,NAN
19,19,PDRG1
19,19,PIH1D1
19,19,POLR1C
19,19,POLR1D
19,19,POLR2E
19,19,POLR2F
19,19,POLR2H
19,19,POLR2L
19,19,POLR3A
19,19,POLR3B
19,19,POLR3C
19,19,POLR3D
19,19,POLR3E
19,19,POLR3F
19,19,POLR3G
19,19,POLR3GL
19,19,POLR3H
19,19,POLR3K
19,19,RPAP3
19,19,TRMT1L
19,19,TWISTNB
19,19,URI1
19,19,UXT
19,19,WDR92;DKFZP434B156
20,20,CEP97
20,20,CKAP5
20,20,DLGAP5
20,20,KIF14
20,20,SLAIN1
20,20,SLAIN2
20,20,TACC1
20,20,TACC2
20,20,TACC3
20,20,TCP11L1
20,20,TCP11L2
20,20,TUBA1B
20,20,TUBB2B
20,20,TUBB4B
20,20,ZC2HC1A
21,21,ADRM1
21,21,ANKZF1
21,21,GPI
21,21,PSMA2
21,21,PSMA3
21,21,PSMA4
21,21,PSMA5
21,21,PSMA6
21,21,PSMA7
21,21,PSMB1
21,21,PSMB2
21,21,PSMB4
21,21,PSMB5
21,21,PSMC1
21,21,PSMC2
21,21,PSMC3
21,21,PSMC4
21,21,PSMC6
21,21,PSMD1
21,21,PSMD11
21,21,PSMD13
21,21,PSMD4
21,21,PSMD4;PIPSL
21,21,PSMD7
21,21,PSMD8
21,21,PSMF1
21,21,UCHL5
21,21,USP14
22,22,APTX
22,22,CORO1B
22,22,CORO1C
22,22,LIG3
22,22,PARP1
22,22,POLB
22,22,TDP1
22,22,XRCC1
23,23,CCNC
23,23,CDK19
23,23,CDK8
23,23,FBXL19
23,23,IXL;MED29
23,23,JMJD6
23,23,MED1
23,23,MED10
23,23,MED11
23,23,MED12;TNRC11
23,23,MED12L
23,23,MED13
23,23,MED13L
23,23,MED14
23,23,MED15
23,23,MED16
23,23,MED17
23,23,MED19
23,23,MED20
23,23,MED21
23,23,MED22
23,23,MED23
23,23,MED24
23,23,MED25
23,23,MED26
23,23,MED27
23,23,MED28
23,23,MED29
23,23,MED30
23,23,MED31
23,23,MED4
23,23,MED6
23,23,MED7
23,23,MED8
23,23,MED9
24,24,ATP2C1
24,24,BLZF1
24,24,GALNT2
24,24,GOLGA2
24,24,GORASP2
24,24,MAN1A1
24,24,SEC22A
24,24,SLC30A5
24,24,SLC30A6
24,24,TMED1
24,24,TMED10
24,24,TMED7-TICAM2;TMED7
24,24,UBIAD1
24,24,ZDHHC3
25,25,C3ORF17
25,25,CCDC59
25,25,EPB41L5
25,25,MRPL24
25,25,MRPL41
25,25,MRPS17;HCG_1984214
25,25,MRPS18B
25,25,MRPS23
25,25,NIFK
25,25,NPM1
25,25,NPM3
25,25,SENP5
26,26,DDB1
26,26,RBX1
27,27,CBX1
27,27,CBX3
28,28,CPSF3L
28,28,GCOM1;GCOM2
28,28,GPN1
28,28,GPN2
28,28,GTF2B
28,28,GTF2F1
28,28,GTF2F2
28,28,INTS12
28,28,METTL3
28,28,NELFA
28,28,POLR2B
28,28,POLR2C
28,28,POLR2D
28,28,POLR2G
28,28,POLR2I
28,28,POLR2J
28,28,POLR2J3;POLR2J;POLR2J2
28,28,RPAP1
29,29,DNAJC9
29,29,HSPA4
29,29,HSPA8
30,30,CCDC101
30,30,EP400
30,30,ING3
30,30,KAT2A
30,30,KAT2B
30,30,MAX
30,30,MORF4L1
30,30,MYC
30,30,SUPT20H
30,30,SUPT3H
30,30,TADA1
30,30,TADA2B
30,30,TADA3
30,30,TAF10
30,30,TAF12
30,30,TAF5L
30,30,TAF6L
30,30,TAF9
30,30,TRRAP
30,30,VPS72
31,31,C16ORF62
31,31,CCDC22
31,31,CCDC93
31,31,COMMD1
31,31,COMMD10
31,31,COMMD2
31,31,COMMD3-BMI1;COMMD3;BMI1
31,31,COMMD4
31,31,COMMD5
31,31,COMMD6
31,31,COMMD7
31,31,COMMD8
31,31,COMMD9
31,31,DSCR3
31,31,FAM45A;FAM45B
31,31,RBMX2
32,32,EMG1
32,32,IPO5
32,32,NOC4L
32,32,NOP14
33,33,ANAPC1
33,33,ANAPC10
33,33,ANAPC13
33,33,ANAPC16
33,33,ANAPC2
33,33,ANAPC4
33,33,ANAPC5
33,33,ANAPC7
33,33,BUB1B
33,33,BUB3
33,33,CDC16
33,33,CDC20
33,33,CDC23
33,33,CDC26
33,33,CDC27
33,33,DEPDC1B
33,33,FBXO5
33,33,FHOD3
33,33,FZR1
33,33,KIF18A
33,33,NEK2
33,33,PYCR1
33,33,PYCR2
34,34,NUTF2
34,34,RAN
34,34,RCC1
34,34,SUMO1
35,35,FGFR1OP
35,35,IGBP1
35,35,PPP2CA
35,35,PPP2CB
35,35,PPP2R1A
35,35,PPP2R1B
35,35,PPP2R5D
35,35,TCP1
36,36,ABI1
36,36,ABI2
36,36,ABL1
36,36,BRK1
36,36,CSNK1G3
36,36,CYFIP1
36,36,CYFIP2
36,36,KIAA1522
36,36,MECR
36,36,NCKAP1
36,36,NHSL1
36,36,NHSL2
36,36,SLC1A3
36,36,WASF1
36,36,WASF2
36,36,WASF3
37,37,ACTL6A
37,37,ARID1A
37,37,ARID1B
37,37,BCL7A
37,37,BRD9
37,37,DPF1
37,37,DPF2
37,37,DPF3
37,37,GLTSCR1
37,37,SMARCA2
37,37,SMARCA4
37,37,SMARCB1
37,37,SMARCC1
37,37,SMARCC2
37,37,SMARCD1
37,37,SMARCD2
37,37,SMARCD3
37,37,SMARCE1
37,37,SS18
37,37,SS18L1
38,38,ACTR6
38,38,C21ORF59
38,38,C2ORF44
38,38,CFDP1
38,38,DPCD
38,38,RUVBL1
38,38,RUVBL2
38,38,SLK
38,38,SRCAP
38,38,TANGO6
38,38,YEATS4
38,38,ZNHIT1
39,39,ARHGDIA
39,39,IQGAP2
39,39,RAC1
39,39,RAC3
39,39,RAP1GDS1
39,39,RHOA
39,39,RHOC
39,39,RHOG
39,39,STRBP
40,40,AAR2
40,40,C9ORF78
40,40,CD2BP2
40,40,CSE1L
40,40,DDX23
40,40,EAPP
40,40,ECD
40,40,EFTUD2
40,40,PRPF4
40,40,PRPF6
40,40,PRPF8
40,40,SNRNP200
40,40,SNRNP40
40,40,TXNL4A
40,40,USP39
41,41,BYSL
41,41,DDX10
41,41,DHX37
41,41,DIMT1
41,41,FAM207A
41,41,FTSJ3
41,41,LTV1
41,41,NOB1
41,41,PARN
41,41,PNO1
41,41,RIOK2
41,41,RIOK3
41,41,RRP12
41,41,TSR1
41,41,USP16
41,41,UTP14A
42,42,ANKRD50
42,42,C12ORF57
42,42,FAM21C
42,42,GDAP2
42,42,KIAA1033
42,42,NEK1
42,42,SNX3
42,42,TBC1D5
42,42,VPS26A
42,42,VPS26B
42,42,VPS29
42,42,VPS35
42,42,WASH3P;WASH2P;WASH6P;WASH1;WASH4P
43,43,KIAA1524
43,43,LAMP1
43,43,RAB7A
43,43,SLC18B1
44,44,ABCE1
44,44,EIF3A
44,44,EIF3B
44,44,EIF3C
44,44,EIF3CL
44,44,EIF3E
44,44,EIF3F
44,44,EIF3H
44,44,EIF3I
44,44,EIF3J
44,44,EIF3K
44,44,EIF3L
44,44,EIF3M
44,44,PABPC1;PABPC3
45,45,ACTR2
45,45,ACTR3
45,45,ACTR3B
45,45,ARL6IP6
45,45,ARPC1A
45,45,ARPC1B
45,45,ARPC2
45,45,ARPC3
45,45,ARPC4-TTLL3;ARPC4
45,45,ARPC5
45,45,ARPC5L
45,45,CHURC1;CHURC1-FNTB
45,45,CRTC2
45,45,MNDA
46,46,PUS7
46,46,SSB
47,47,ATL1
47,47,ATL3
47,47,CYB5B
47,47,ENDOD1
47,47,RTN3
47,47,RTN4
48,48,API5
48,48,AQR
48,48,C14ORF166
48,48,C17ORF85
48,48,C19ORF47
48,48,C2ORF49
48,48,DDX1
48,48,DDX39B
48,48,FAM98A
48,48,FAM98B
48,48,FYTTD1
48,48,RTCB
48,48,SARNP
48,48,ZFC3H1
49,49,CHTOP
49,49,LSM5
49,49,LSM7
49,49,PNN
49,49,PRPF3
49,49,PRPF4B
49,49,RBM6
49,49,SART1
49,49,SNRNP40;DKFZP434D199
49,49,SNW1
49,49,ZC3H18
50,50,CISD2
50,50,OSBP
50,50,VAPB
51,51,AMBRA1
51,51,MARK2
51,51,MARK3
51,51,MARK4
51,51,PBK
51,51,POLQ
51,51,PRPF40A
51,51,RBM25
52,52,CTTNBP2
52,52,FGFR1OP2
52,52,GNG2
52,52,PDCD10
52,52,PPP2CA;PPP2CB
52,52,SIKE1
52,52,SLMAP
52,52,STK24
52,52,STK25
52,52,STK26
52,52,STRIP2
52,52,STRN
52,52,STRN3
52,52,STRN4
53,53,COL4A3BP
53,53,PDZD8
53,53,RPL38
54,54,HSPB11
54,54,IFT172
54,54,IFT20
54,54,IFT22
54,54,IFT27
54,54,IFT52
54,54,IFT74
54,54,IFT81
54,54,TTC26
54,54,TTC30A;TTC30B
55,55,ATP6V1G1;ATP6V1G2-DDX39B;ATP6V1G2
55,55,NOP56
55,55,RAB11A
55,55,VIM
56,56,CEP170
56,56,KIF2A
56,56,MAP4
57,57,CCNH
57,57,CDC7
57,57,CDK7
57,57,ERCC1
57,57,ERCC2
57,57,ERCC3
57,57,ERCC4
57,57,ERCC5-201;BIVM-ERCC5;ERCC5
57,57,GTF2H1
57,57,GTF2H2C
57,57,GTF2H3
57,57,GTF2H4
57,57,GTF2H5
57,57,MNAT1
57,57,PREB
57,57,XPA
57,57,XPC
58,58,PCBP1
58,58,PCBP2
58,58,RBM39
59,59,AKR1C2;AKR1C1
59,59,INPPL1
59,59,NQO1
59,59,PIK3C2A
59,59,TMSB4X
60,60,ACTB
60,60,CAP2
60,60,CFL1
60,60,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ
61,61,CCT2
61,61,CCT3
61,61,CCT4
61,61,CCT5
61,61,CCT6A
61,61,CCT7
61,61,CCT8
61,61,IGKC
61,61,MSTO1
61,61,PDCD5
61,61,PDCL
61,61,RC3H2
61,61,SSSCA1
61,61,TUBD1
61,61,TXNDC9
61,61,WDR55
62,62,ACTR10
62,62,ACTR1A
62,62,DCTN1;DKFZP686E0752
62,62,DCTN4
62,62,DYNC1H1
62,62,DYNC1I2
62,62,DYNC1LI1
62,62,DYNC1LI2
62,62,DYNLRB1
62,62,DYNLT1
62,62,DYNLT3
62,62,PAFAH1B1
63,63,CLSPN
63,63,DLG1
63,63,HERC5
63,63,SRP14
63,63,SRP9
63,63,SRP9;DKFZP564M2223
64,64,ARL1
64,64,ARL3
64,64,EXOC4
64,64,KRAS
64,64,RRAS2
64,64,YWHAB
64,64,YWHAE
64,64,YWHAH
64,64,YWHAQ
64,64,YWHAZ
65,65,GDI1
65,65,RAB35
65,65,RAB4A
65,65,RAB5C
66,66,PRKACA
66,66,PRKAR1A
66,66,PRKAR2A
67,67,CDC123
67,67,EIF2B1
67,67,EIF2B2
67,67,EIF2B3
67,67,EIF2S1
67,67,EIF2S2
67,67,EIF2S3
67,67,EIF2S3;EIF2S3L
67,67,EIF5
67,67,GSPT1
67,67,RPL26;RPL26L1
67,67,RPS27;RPS27L
68,68,CSNK1A1
68,68,SEC16A
69,69,GOLPH3
69,69,STX10
69,69,STX16
69,69,STX16;STX16-NPEPL1
69,69,STX6
69,69,STX8
69,69,VAMP4
69,69,VTI1A
69,69,VTI1B
70,70,TRAPPC1
70,70,TRAPPC10
70,70,TRAPPC11
70,70,TRAPPC12;CGI-87
70,70,TRAPPC13
70,70,TRAPPC2
70,70,TRAPPC2B;TRAPPC2
70,70,TRAPPC2L
70,70,TRAPPC3
70,70,TRAPPC4
70,70,TRAPPC5
70,70,TRAPPC6B
70,70,TRAPPC8
70,70,TRAPPC9
71,71,ANKRD36B;ANKRD36
71,71,PAAF1
71,71,PSMA1
71,71,PSMC5
71,71,PSMD10
71,71,PSMD12
71,71,PSMD14
71,71,PSMD2
71,71,PSMD3
71,71,PSMD6
71,71,UBE3C
71,71,UBQLN2
72,72,BCAS2
72,72,CDC5L
72,72,CRNKL1
72,72,CTNNBL1
72,72,CWC15
72,72,DNAJC17
72,72,ISY1
72,72,PLRG1
72,72,PPIE
72,72,PRPF19
72,72,XAB2
72,72,ZNF830
73,73,CDK11A
73,73,KIAA0430
73,73,LMNA
73,73,RRP8
74,74,ATP6AP2
74,74,ATP6V0A1
74,74,ATP6V0C
74,74,ATP6V0D1
74,74,ATP6V1A
74,74,ATP6V1B2
74,74,ATP6V1C1
74,74,ATP6V1D
74,74,ATP6V1E1
74,74,ATP6V1G1
74,74,ATP6V1H
74,74,RAB11B;RAB11A
74,74,SLC35F2
75,75,IER3IP1
75,75,RAB1B
75,75,YIF1A
75,75,YIF1B
75,75,YIPF5
76,76,SNRPA
76,76,ZCCHC8
77,77,PDCD6IP
77,77,RAB11FIP5
77,77,RAB1A
77,77,RAB21
77,77,SCAMP1
77,77,SCAMP2
77,77,SCAMP3
77,77,WDFY1
78,78,DNAJC2
78,78,HSPA14
79,79,GNA11
79,79,GNAI2;GNAI1;GNAO1
79,79,GNB1
79,79,GNG12
80,80,CETN2
80,80,CETN3
80,80,POC5
80,80,RAD23B
80,80,SFI1
81,81,BRF1
81,81,BTAF1
81,81,GTF2A1
81,81,TAF5
81,81,TBP
82,82,BSG
82,82,SLC16A1
83,83,SNTB2
83,83,UTRN
84,84,CPVL
84,84,SEPT10
84,84,SEPT11
84,84,SEPT2
84,84,SEPT3
84,84,SEPT5
84,84,SEPT6
84,84,SEPT7
84,84,SEPT8
84,84,SEPT9
85,85,GOSR1
85,85,NAPA
85,85,NSF
85,85,SCFD1
85,85,SEC22B
85,85,YKT6
86,86,RBM12
86,86,RNF20
86,86,RNF40
86,86,WAC
87,87,LARP1
87,87,PABPC4
87,87,PAIP1
88,88,PTMA
88,88,RPS27A
89,89,AP2A2
89,89,AP2M1
89,89,AP2S1
89,89,BMP2K
89,89,C15ORF57
89,89,CNBP
89,89,HIST1H1B
89,89,NECAP2
89,89,SMG1
90,90,SNAP23
90,90,VAMP3
91,91,CEP55
91,91,MVB12A
91,91,TSG101
91,91,UBAP1
91,91,UMAD1
91,91,VPS28
91,91,VPS37A
92,92,DDX20
92,92,GEMIN2
92,92,GEMIN4
92,92,GEMIN5
92,92,GEMIN6
92,92,GEMIN8
92,92,SMN1
92,92,SMN1;SMN2
93,93,DDX46
93,93,RNF169
93,93,SLC3A2
93,93,SLC7A6
94,94,ARMC8
94,94,GID4
94,94,GID8
94,94,MAEA
94,94,MKLN1
94,94,RANBP10
94,94,RANBP9
94,94,RMND5A
94,94,WDR26
95,95,BLOC1S2
95,95,C10ORF32-ASMT;C10ORF32
95,95,LAMTOR2
95,95,LOH12CR1
95,95,PIP4P1
95,95,TMEM55B
95,95,VRK1
96,96,ATF2
96,96,ATF7
96,96,JUN
97,97,IGF2BP1
97,97,IGF2BP3
98,98,AXIN1
98,98,GSK3A
98,98,GSK3B
98,98,GSKIP
98,98,OGT
98,98,PRUNE
99,99,HK1
99,99,HK2
99,99,VDAC1
99,99,VDAC2
99,99,VDAC3
100,100,UBA52
100,100,UBC;UBB;RPS27A;UBA52
101,101,CYB5R3
101,101,GDAP1
101,101,PLGRKT
101,101,TIMM17B
101,101,TOMM20
101,101,TOMM20A
101,101,TOMM22
101,101,TOMM7
102,102,POP1
102,102,POP7
102,102,RPP30
102,102,RPP40
102,102,TRIM39-RPP21;RPP21
103,103,PACSIN2
103,103,RHOQ
104,104,NONO
