uniprot_id,mean_score
A0A0B4J2A2,0.15411585365853658
A0A0B4J2D5,0.14255223880597015
A0A0B4J2D9,0.20600854700854698
A0A0B4J2E0,0.21080000000000002
A0A0B4J2F0,0.24575925925925932
A0A0B4J2F2,0.2244457215836526
A0A0B4J2H0,0.15094871794871795
A0A0C4DH24,0.24385964912280703
A0A0C4DH25,0.22256896551724137
A0A0C4DH26,0.1942086956521739
A0A0C4DH27,0.20054237288135596
A0A0C4DH28,0.2008728813559322
A0A0C4DH29,0.15220512820512822
A0A0C4DH30,0.15704273504273503
A0A0C4DH31,0.14817094017094018
A0A0C4DH32,0.12943589743589745
A0A0C4DH33,0.16902564102564105
A0A0C4DH34,0.13052136752136753
A0A0C4DH35,0.1308461538461539
A0A0C4DH36,0.14140517241379313
A0A0C4DH38,0.13876068376068376
A0A0C4DH39,0.15459829059829058
A0A0C4DH41,0.15450000000000003
A0A0C4DH42,0.1076896551724138
A0A0C4DH43,0.13094117647058826
A0A0C4DH55,0.22034453781512606
A0A0C4DH59,0.1735263157894737
A0A0C4DH62,0.548
A0A0C4DH67,0.18085217391304345
A0A0C4DH68,0.19995
A0A0C4DH69,0.16321367521367525
A0A0C4DH72,0.2103504273504274
A0A0C4DH73,0.2142393162393162
A0A0C5B5G6,0.4449375
A0A0D9SF12,0.1402344827586207
A0A0G2JMD5,0.055845991561181425
A0A0G2JMI3,0.13376923076923078
A0A0G2JS06,0.2825691056910569
A0A0J9YVY3,0.11853846153846155
A0A0J9YWL9,0.47869889224572
A0A0J9YWP8,0.4529375
A0A0J9YWX3,0.664
A0A0J9YX06,0.5602
A0A0J9YX35,0.12267521367521365
A0A0J9YX75,0.18817543859649122
A0A0J9YX94,0.4206176470588235
A0A0J9YXA8,0.5689333333333334
A0A0J9YXG5,0.543125
A0A0J9YXM7,0.760875
A0A0J9YXQ4,0.37992426584234934
A0A0J9YXX1,0.14248717948717946
A0A0J9YXY3,0.1431140350877193
A0A0J9YY54,0.5228333333333334
A0A0K0K1A3,0.22776315789473683
A0A0K0K1A5,0.15530701754385964
A0A0K0K1B3,0.1276036036036036
A0A0K0K1C0,0.14002608695652174
A0A0K0K1C4,0.18773684210526317
A0A0K0K1D8,0.19971929824561402
A0A0K0K1E9,0.3017478260869566
A0A0K0K1G6,0.22233333333333333
A0A0K0K1G8,0.1751140350877193
A0A0K2S4Q6,0.18035323383084578
A0A0U1RQE8,0.1001754966887417
A0A0U1RQF7,0.4555284552845528
A0A0U1RQI7,0.28957034220532324
A0A0U1RQS6,0.43600564971751415
A0A0U1RR11,0.33485661764705876
A0A0U1RR37,0.5125913978494624
A0A0U1RRA0,0.18741269841269842
A0A0U1RRE5,0.8843088235294118
A0A0U1RRI6,0.33268292682926826
A0A0U1RRK4,0.8308796296296298
A0A0U1RRL7,0.8395211267605635
A0A0U1RRN3,0.20411864406779662
A0A0X1KG70,0.046623003194888185
A0A140G945,0.21034682080924855
A0A142I5B9,0.09693426818580193
A0A183,0.710125
A0A1B0GTC6,0.11218888888888888
A0A1B0GTD5,0.2769847328244275
A0A1B0GTH6,0.2951117166212534
A0A1B0GTI1,0.6661122994652408
A0A1B0GTI8,0.07498395721925134
A0A1B0GTK4,0.17129834254143644
A0A1B0GTK5,0.36693670886075946
A0A1B0GTL2,0.29298412698412696
A0A1B0GTQ4,0.2766904761904762
A0A1B0GTR0,0.20323602484472048
A0A1B0GTR3,0.9191203703703704
A0A1B0GTR4,0.636
A0A1B0GTS1,0.4409819819819819
A0A1B0GTU1,0.4953962732919254
A0A1B0GTU2,0.27988135593220337
A0A1B0GTW7,0.14501776649746193
A0A1B0GTY4,0.18499435028248587
A0A1B0GTZ2,0.309986531986532
A0A1B0GU29,0.37167105263157896
A0A1B0GU33,0.3593571428571428
A0A1B0GU71,0.33212244897959187
A0A1B0GUA5,0.2395631067961165
A0A1B0GUA6,0.48506467661691544
A0A1B0GUA7,0.13256024096385544
A0A1B0GUA9,0.7024433962264152
A0A1B0GUC4,0.49499999999999994
A0A1B0GUI7,0.24827380952380956
A0A1B0GUJ8,0.3108088235294118
A0A1B0GUQ0,0.2973924050632911
A0A1B0GUS0,0.37495045045045045
A0A1B0GUS4,0.20766233766233763
A0A1B0GUT2,0.5134351851851852
A0A1B0GUU1,0.12325333333333333
A0A1B0GUV1,0.5016329113924051
A0A1B0GUV7,0.39063333333333333
A0A1B0GUW6,0.48012374581939804
A0A1B0GUW7,0.23167272727272725
A0A1B0GUX0,0.23998863636363635
A0A1B0GUY1,0.7497122807017544
A0A1B0GV03,0.589564308681672
A0A1B0GV22,0.2973924050632911
A0A1B0GV85,0.34979277566539924
A0A1B0GV90,0.3941636363636363
A0A1B0GVD1,0.10214388489208634
A0A1B0GVG4,0.4762051282051282
A0A1B0GVG6,0.7759032258064515
A0A1B0GVH4,0.14506363636363637
A0A1B0GVH6,0.3065507692307692
A0A1B0GVH7,0.1687445109780439
A0A1B0GVK7,0.3824805194805195
A0A1B0GVM5,0.4792881355932203
A0A1B0GVM6,0.3815079365079365
A0A1B0GVN3,0.19311698113207548
A0A1B0GVQ0,0.28
A0A1B0GVQ3,0.6868095238095238
A0A1B0GVR7,0.4035368421052631
A0A1B0GVS7,0.2451904761904762
A0A1B0GVT2,0.31248387096774194
A0A1B0GVV1,0.1731529411764706
A0A1B0GVX0,0.09258333333333334
A0A1B0GVY4,0.5324507042253521
A0A1B0GVZ2,0.33423076923076916
A0A1B0GVZ6,0.4021666666666667
A0A1B0GVZ9,0.09437142857142858
A0A1B0GW35,0.07719186046511628
A0A1B0GW54,0.31880357142857146
A0A1B0GW64,0.5013636363636365
A0A1B0GWB2,0.47673764258555135
A0A1B0GWG4,0.2569222222222222
A0A1B0GWH4,0.44174774774774767
A0A1B0GWK0,0.23808955223880593
A0A1B0GX31,0.27726956521739127
A0A1B0GX49,0.18198245614035088
A0A1B0GX51,0.2018782608695652
A0A1B0GX56,0.13090434782608695
A0A1B0GX68,0.16197391304347825
A0A1B0GX78,0.2090608695652174
A0A1B0GX95,0.3738521739130435
A0A1B0GXF2,0.3075217391304348
A0A1W2PP97,0.18250434782608696
A0A1W2PPF3,0.2786231884057971
A0A1W2PPG7,0.18143478260869567
A0A1W2PPM1,0.2965851851851852
A0A1W2PQ73,0.36141807909604523
A0A1W2PR19,0.06696680497925311
A0A1W2PR48,0.22334467120181403
A0A1W2PR82,0.5123033707865169
A0A1W2PRP0,0.4507768240343348
A0A1W2PS18,0.4280333333333333
A0A286YEV6,0.16875238095238096
A0A286YEX9,0.3790425531914894
A0A286YEY9,0.14238636363636364
A0A286YF01,0.16377083333333334
A0A286YF46,0.1444823529411765
A0A286YF58,0.4032103896103896
A0A286YF60,0.15463000000000002
A0A286YF77,0.15571428571428572
A0A286YFB4,0.182475
A0A286YFG1,0.1630092592592593
A0A286YFK9,0.36327450980392156
A0A2R8Y4Y8,0.18338749999999998
A0A2R8Y619,0.35181147540983604
A0A2R8Y7D0,0.2688
A0A2R8YCJ5,0.457010752688172
A0A2R8YFL7,0.10882608695652174
A0A2R8YFM6,0.10742487046632122
A0A2Z4LIS9,0.6551827586206896
A0A3B3IT52,0.1905680751173709
A0A494C086,0.32492288557213933
A0A494C0N9,0.5679827586206896
A0A494C0Y3,0.5629827586206896
A0A494C0Z2,0.2668528301886792
A0A494C191,0.2809207547169811
A0A539,0.16936842105263158
A0A576,0.14307894736842106
A0A577,0.14806140350877192
A0A578,0.20656140350877195
A0A584,0.1254086956521739
A0A589,0.1572894736842105
A0A597,0.1524122807017544
A0A599,0.16814912280701752
A0A5A2,0.1802280701754386
A0A5A6,0.13970434782608698
A0A5B0,0.19422608695652177
A0A5B6,0.14536842105263156
A0A5B7,0.14848648648648652
A0A5B9,0.16029775280898878
A0A5F9ZH02,0.3235428571428572
A0A5F9ZHS7,0.3904913494809688
A0AUZ9,0.20625227963525833
A0AV02,0.14620448179271706
A0AV96,0.16232377740303544
A0AVF1,0.08222563176895306
A0AVI2,0.10605785123966942
A0AVI4,0.06325690607734807
A0AVK6,0.37004382929642443
A0AVT1,0.09853992395437262
A0FGR8,0.267228013029316
A0FGR9,0.19038374717832957
A0JD32,0.13400862068965516
A0JD36,0.12322608695652176
A0JD37,0.1367787610619469
A0JLT2,0.5934549180327868
A0JNW5,0.20982718579234974
A0JP26,0.3005249569707401
A0M8Q6,0.3849245283018868
A0MZ66,0.43237717908082407
A0PG75,0.15515867158671587
A0PJE2,0.14337223974763405
A0PJK1,0.05916275167785234
A0PJW6,0.09927722772277228
A0PJW8,0.31565420560747676
A0PJX0,0.06068108108108108
A0PJX2,0.234353488372093
A0PJX4,0.27997478991596647
A0PJX8,0.1266938775510204
A0PJY2,0.24000421052631582
A0PJZ0,0.0999212121212121
A0PJZ3,0.17744695259593682
A0PK00,0.07215044247787611
A0PK05,0.24297090909090913
A0PK11,0.04155172413793104
A0ZSE6,0.11711504424778761
A1A4F0,0.11668148148148146
A1A4G5,0.5882022471910112
A1A4S6,0.22724300254452925
A1A4V9,0.2701933534743202
A1A4Y4,0.16379005524861878
A1A519,0.5495
A1A580,0.2191076923076923
A1A5B4,0.09338491048593349
A1A5C7,0.1901384839650146
A1A5D9,0.46279527559055117
A1E959,0.25291039426523304
A1IGU5,0.1444725925925926
A1KXE4,0.3756256410256411
A1KZ92,0.11516404647983597
A1L020,0.311698076923077
A1L0T0,0.07942088607594937
A1L157,0.06450197628458498
A1L162,0.6117499999999999
A1L167,0.15249689440993788
A1L168,0.44236885245901636
A1L170,0.607125
A1L188,0.2093783783783784
A1L190,0.22603409090909093
A1L1A6,0.23688020833333334
A1L390,0.47616242821985233
A1L3X0,0.07485409252669038
A1L3X4,0.20589795918367348
A1L429,0.8332136752136752
A1L443,0.5361177248677249
A1L453,0.09710736196319018
A1L4H1,0.5313083280356007
A1L4K1,0.16621495327102803
A1L4L8,0.09638983050847458
A1L4Q6,0.2970119760479042
A1X283,0.5077244785949506
A1XBS5,0.23191349480968856
A1YPR0,0.26079483037156703
A1YTU9,0.10046006389776357
A1Z0Q5,0.19649492385786801
A1Z1Q3,0.4497435294117646
A1Z651,
A2A288,0.3933605313092979
A2A2V5,0.3343177570093458
A2A2Y4,0.17177889447236183
A2A2Z9,0.1620425321463897
A2A368,0.2921265432098765
A2A3K4,0.20783289124668433
A2A3L6,0.2901529209621993
A2A3N6,0.23845591647331785
A2AJT9,0.4873361462728551
A2CJ06,0.26231314878892736
A2IDD5,0.31139041095890413
A2NJV5,0.188575
A2PYH4,0.12915888501742162
A2RRD8,0.14933398821218075
A2RRH5,0.10317533252720676
A2RRL7,0.24719626168224298
A2RRP1,0.09537115141290595
A2RTX5,0.10762094763092268
A2RTY3,0.1436561403508772
A2RU14,0.08243478260869566
A2RU30,0.3410095969289827
A2RU37,0.38135537190082647
A2RU48,0.09426222222222222
A2RU49,0.10865951742627346
A2RU54,0.47832967032967033
A2RU67,0.18161093247588422
A2RUB1,0.24375000000000002
A2RUB6,0.3454472573839663
A2RUC4,0.10090476190476191
A2RUG3,0.1318888888888889
A2RUH7,0.197135593220339
A2RUQ5,0.26135329341317365
A2RUR9,0.29698528381219347
A2RUS2,0.10141068447412355
A2RUT3,0.1969056603773585
A2RUU4,0.09749586776859505
A2VCK2,0.3081776504297994
A2VDF0,0.07544805194805194
A2VDJ0,0.20692293349906773
A2VEC9,0.17945359223300972
A3DRP0,0.09070141342756184
A3DRP1,0.284020618556701
A3DRP2,0.15077777777777776
A3DRP3,0.12021063829787235
A3DRP4,0.19690562248995983
A3DRP5,0.1366280991735537
A3DRP6,0.19255217391304344
A3DRP7,0.10950977653631284
A3DRP8,0.13879524438573315
A3DRP9,0.5258070175438596
A3DRQ0,0.11392753623188406
A3DSK5,0.05679871323529412
A3DSK6,0.09615244596131968
A3DSK8,0.09954258675078864
A3DSK9,0.09710862619808307
A3DSL0,0.48863959390862943
A3F5L9,0.07719464033850494
A3FMB2,0.07942209250112259
A3KFT3,0.06107692307692308
A3KMH1,0.11966351706036746
A3KN83,0.24738765254845657
A3QJZ6,0.0719106029106029
A3QJZ7,0.05122803347280335
A3RM19,0.10992444444444445
A3RM20,0.3072356902356902
A3RM21,0.1973069306930693
A3RM22,0.11189503816793893
A3RM23,0.08173201692524683
A4D0S4,0.10914026121521861
A4D0T7,0.16522033898305083
A4D0V7,0.08103021442495127
A4D0Y5,0.19113333333333335
A4D126,0.13103547671840354
A4D161,0.20940604026845638
A4D1B5,0.05420843091334894
A4D1E1,0.24439065974796145
A4D1E9,0.11897932816537468
A4D1F6,0.12198255813953487
A4D1N5,0.24434666666666668
A4D1P6,0.22563453815261045
A4D1S0,0.4461442542787286
A4D1S5,0.11262211981566822
A4D1T9,0.1401872340425532
A4D1U4,0.1746901098901099
A4D1Z8,0.12661805555555555
A4D250,0.303927374301676
A4D256,0.13933333333333334
A4D263,0.24907762557077626
A4D2B0,0.34919924812030073
A4D2B8,0.275375
A4D2G3,0.05441935483870968
A4D2H0,0.34978249678249673
A4D2P6,0.3344492155243601
A4FU01,0.1797700987306065
A4FU28,0.36711711711711714
A4FU49,0.6836375
A4FU69,0.22413240186294078
A4GBX7,0.09565017667844523
A4GBX8,0.2845876288659794
A4GBX9,0.1508452380952381
A4GBY0,0.1303744680851064
A4GBY2,0.13211570247933882
A4GBY3,0.2132151898734177
A4GBY4,0.10934078212290504
A4GBY5,0.13825231175693525
A4GBY6,0.5781929824561404
A4GBY7,0.11666534914361003
A4GCH5,0.09143992932862191
A4GCH6,0.29017525773195874
A4GCH7,0.14071031746031745
A4GCH9,
A4GCI2,0.11158240223463688
A4GCI3,0.1363566710700132
A4GCI4,0.5741929824561404
A4GCI6,0.09144699646643109
A4GCI7,0.27964948453608246
A4GCI8,0.15146825396825397
A4GCI9,0.12028784648187635
A4GCJ0,0.20751204819277108
A4GCJ1,0.13288429752066114
A4GCJ2,0.22342608695652172
A4GCJ3,
A4GCJ4,0.1312998678996037
A4GCJ5,0.2826555555555555
A4GCJ6,0.1113623188405797
A4GCJ7,0.09469434628975266
A4GCJ8,0.29017525773195874
A4GCJ9,0.14728968253968253
A4GCK0,0.13070425531914895
A4GCK1,0.19562048192771087
A4GCK2,0.13270247933884297
A4GCK3,0.21341350210970464
A4GCK4,0.11158240223463688
A4GCK5,0.1399458388375165
A4GCK6,0.5781929824561404
A4GCK7,0.11636627140974967
A4GCK8,0.09033097345132744
A4GCK9,0.2938453608247423
A4GCL0,0.1478888888888889
A4GCL1,0.12476972281449895
A4GCL2,0.20566867469879518
A4GCL3,0.1324793388429752
A4GCL4,0.23725446428571426
A4GCL5,0.11286592178770949
A4GCL6,0.13904095112285336
A4GCL7,0.3105111111111111
A4GCL8,0.11923451910408434
A4GCL9,0.10074381625441696
A4GCM0,0.31186597938144334
A4GCM1,0.15301984126984125
A4GCM2,0.11927078891257993
A4GCM3,0.2055441767068273
A4GCM4,0.1329173553719008
A4GCM5,0.22283043478260872
A4GCM6,0.11929050279329607
A4GCM7,
A4GCM8,0.31621111111111105
A4GCM9,0.10943873517786562
A4GXA9,0.26157255936675466
A4GZ95,0.37682625482625487
A4GZ97,0.14753789004457654
A4IF30,0.1386717850287908
A4K143,0.09325441696113075
A4K144,0.2927938144329897
A4K145,0.15126984126984125
A4K146,0.12578936170212765
A4K147,0.2022449799196787
A4K148,0.13163636363636363
A4K149,0.22131645569620254
A4K150,0.1093854748603352
A4K151,0.13737912813738443
A4K152,0.4985964912280702
A4K153,0.11502371541501978
A4QMS7,0.41180272108843546
A4QN01,0.12985156250000002
A4QPB2,0.1471031746031746
A4QPH2,0.10847466216216216
A4U6V2,0.0957791519434629
A4U6V3,0.29369072164948457
A4U6V4,0.15317460317460316
A4U6V5,0.11836673773987207
A4U6V6,0.2058574297188755
A4U6V7,0.1324793388429752
A4U6V8,0.20299565217391308
A4U6V9,0.11349999999999999
A4U6W0,0.1361347424042272
A4U6W1,0.28565555555555555
A4U6W2,0.11668511198945983
A4U7A6,0.09262190812720848
A4U7A7,0.2938453608247423
A4U7A8,0.14953174603174604
A4U7A9,0.12760851063829787
A4U7B0,0.20148393574297188
A4U7B1,0.13163636363636363
A4U7B2,0.22131645569620254
A4U7B3,0.10959217877094972
A4U7B4,0.13968428005284017
A4U7B5,0.4985964912280702
A4U7B6,0.11789459815546773
A4UGR9,0.31601748666271484
A4ZCW2,0.056899816176470594
A4ZCW3,0.09705362776025236
A4ZCW4,0.08542172523961661
A4ZCW5,0.10429537767756483
A4ZCW6,0.04859640718562874
A4ZCW7,0.0769294710327456
A4ZCW8,0.057886948529411765
A5A3E0,0.26589023255813954
A5D6W6,0.09198630136986301
A5D8T8,0.0757914798206278
A5D8V6,0.4778591549295775
A5D8V7,0.23900840336134455
A5D8W1,0.09371200850159404
A5HBD5,0.2162276422764228
A5HBD7,0.11589690721649486
A5HBE1,0.22740000000000002
A5HBG1,0.14506172839506173
A5HC98,0.06251922227132126
A5LGW7,0.08073204667863554
A5LHX3,0.25673666666666667
A5PKW4,0.48701562499999995
A5PL33,0.649085436893204
A5PLK6,0.1021589219330855
A5PLL1,0.25461089494163425
A5PLL7,0.0920037037037037
A5PLN7,0.45218499353169467
A5PLN9,0.07299760191846523
A5X5Y0,0.12093640350877194
A5YKK6,0.10881776094276097
A5YM69,0.5856301652892562
A5YM72,0.08098548972188634
A6BM72,0.11377107279693487
A6H8M9,0.09398604060913707
A6H8Y1,0.521421112804878
A6H8Z2,0.4711019900497512
A6NC05,0.31531159420289856
A6NC42,0.15326724137931033
A6NC51,0.07947639484978541
A6NC57,0.20955943293347873
A6NC62,0.3473423423423424
A6NC78,0.4279414556962025
A6NC86,0.10479411764705883
A6NC97,0.10882596685082872
A6NC98,0.4067222222222222
A6NCC3,0.4188924050632912
A6NCE7,0.17564000000000005
A6NCF5,0.09836022514071295
A6NCF6,0.2665630498533724
A6NCI4,0.14134290540540542
A6NCI5,0.052956043956043954
A6NCI8,0.44225379609544474
A6NCJ1,0.25139712918660284
A6NCK2,0.08412780269058297
A6NCL1,0.2648473053892215
A6NCL2,0.12468553459119498
A6NCL7,0.4463987854251012
A6NCM1,0.2127359413202934
A6NCN2,0.12340392156862746
A6NCN8,0.2937704918032787
A6NCQ9,0.30099545454545457
A6NCS4,0.4683953488372093
A6NCS6,0.2672203389830508
A6NCV1,0.045304487179487186
A6NCW0,0.20936981132075475
A6NCW7,0.2161622641509434
A6ND01,0.10330000000000002
A6ND36,0.47707411907654923
A6ND48,0.0365176848874598
A6ND91,0.15703180212014134
A6NDA9,0.11332
A6NDB9,0.6698439821693907
A6NDD5,0.3910756302521008
A6NDE4,0.6752157258064517
A6NDE8,0.8335213675213674
A6NDG6,0.12614018691588785
A6NDH6,0.047485623003194886
A6NDI0,0.07649778761061947
A6NDK9,0.456950937950938
A6NDL7,0.06542066420664208
A6NDL8,0.03872756410256411
A6NDN3,0.4453520923520924
A6NDN8,0.1465392156862745
A6NDP7,0.07920521172638437
A6NDR6,0.43024452554744524
A6NDS4,0.30674499089253193
A6NDU8,0.09714285714285714
A6NDV4,0.11471822033898306
A6NDX4,0.17663709677419354
A6NDX5,0.17172067039106145
A6NDY0,0.4495
A6NDY2,0.6412413793103449
A6NDZ8,0.3689134615384616
A6NE01,0.30162441514249255
A6NE02,0.11245188284518828
A6NE21,0.638581896551724
A6NE52,0.15414180024660915
A6NE82,0.3994182692307693
A6NEC2,0.08372803347280335
A6NED2,0.1834946808510638
A6NEE1,0.25902964426877473
A6NEF3,0.444404181184669
A6NEH6,0.4092009132420092
A6NEH8,0.5685743589743589
A6NEK1,0.12064327485380119
A6NEL2,0.4969419924337957
A6NEL3,0.17293939393939392
A6NEM1,0.4245902777777778
A6NEN9,0.31656284153005465
A6NEQ0,0.6688971774193548
A6NEQ2,0.43064084507042255
A6NER0,0.3092386156648452
A6NER3,0.8587863247863248
A6NES4,0.06267443249701314
A6NET4,0.05167601246105919
A6NEV1,0.44761278195488724
A6NEW6,0.6451185344827587
A6NEY3,0.43428509719222463
A6NEY8,0.08610059171597634
A6NF01,0.5980263788968825
A6NF34,0.17628367670364498
A6NF36,0.19420915032679736
A6NF83,0.49757731958762885
A6NF89,0.042783439490445864
A6NFA0,0.3539023668639053
A6NFA1,0.2774796905222437
A6NFC5,0.08339013452914798
A6NFC9,0.212053125
A6NFD8,0.29534297520661157
A6NFE2,0.19969679300291548
A6NFE3,0.16181889763779528
A6NFF2,0.21451401869158876
A6NFH5,0.22789285714285715
A6NFI3,0.4145049800796813
A6NFK2,0.3270604838709678
A6NFN3,0.35622435897435895
A6NFN9,0.11110956175298806
A6NFQ2,0.07667682263329706
A6NFQ7,0.3063193717277487
A6NFR6,0.49562889518413594
A6NFT4,0.15263636363636363
A6NFU0,0.07243825665859564
A6NFU8,0.13703061224489796
A6NFX1,0.15073611111111113
A6NFY4,0.06319904076738608
A6NFY7,0.5353565217391305
A6NFZ4,0.1738857142857143
A6NG13,0.06512566844919787
A6NGA9,0.19993040293040293
A6NGB0,0.2847982708933718
A6NGB7,0.25068041237113403
A6NGB9,0.7431407867494825
A6NGC4,0.17073106060606058
A6NGD5,0.46095766129032256
A6NGE4,0.28210499999999994
A6NGE7,0.15939306358381503
A6NGG3,0.35522077922077916
A6NGG8,0.5804953416149068
A6NGH7,0.27680000000000005
A6NGH8,0.09099760765550241
A6NGJ6,0.11493541202672607
A6NGK3,0.8489568965517241
A6NGN4,0.05445397489539748
A6NGN9,0.11277678571428572
A6NGQ2,0.2933624161073825
A6NGR9,0.19289707927677333
A6NGS2,0.40993846153846153
A6NGU5,0.09998767605633803
A6NGU7,0.47374193548387095
A6NGW2,0.10891534988713318
A6NGY1,0.5166099290780142
A6NGY3,0.3660440251572328
A6NGY5,0.04508150470219436
A6NGZ8,0.18949494949494955
A6NH00,0.05043589743589743
A6NH11,0.1837147766323024
A6NH13,0.5948716216216215
A6NH21,0.11044980694980695
A6NH52,0.09136150234741783
A6NH57,0.07231284916201117
A6NHA9,0.057592233009708726
A6NHC0,0.10156472261735418
A6NHG4,0.16724626865671643
A6NHG9,0.044261290322580644
A6NHJ4,0.16817088607594935
A6NHL2,0.07490582959641254
A6NHM9,0.07563927855711423
A6NHN0,0.5079161425576519
A6NHN6,0.4122483069977426
A6NHP3,0.3289800995024876
